# Raw GitHub URL changes, Phase B batch 1 (PR #68)
#
# These are repository file URLs, not site URLs. After #68 merges, the PNG paths below 404 at
# master (the files are deleted from the tree) and the WebP paths become valid. Every PNG stays
# permanently reachable at the pre-merge commit 3e73bea100b64a154330babc389dfef7af6e7d58 (history is not rewritten).
#
# old_master_url	permanent_pre_merge_url	new_master_url
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-cugas-two-dozen-examples-are-the-real-agent-documentation/inline-2.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-cugas-two-dozen-examples-are-the-real-agent-documentation/inline-2.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-cugas-two-dozen-examples-are-the-real-agent-documentation/inline-2.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-cugas-two-dozen-examples-are-the-real-agent-documentation/inline-3.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-cugas-two-dozen-examples-are-the-real-agent-documentation/inline-3.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-cugas-two-dozen-examples-are-the-real-agent-documentation/inline-3.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-dit-reward-turns-the-image-generator-into-its-own-critic/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-dit-reward-turns-the-image-generator-into-its-own-critic/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-dit-reward-turns-the-image-generator-into-its-own-critic/hero.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-dit-reward-turns-the-image-generator-into-its-own-critic/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-dit-reward-turns-the-image-generator-into-its-own-critic/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-dit-reward-turns-the-image-generator-into-its-own-critic/inline-1.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-gpt-5-5-cyber-and-the-quiet-pivot-toward-security-models/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-gpt-5-5-cyber-and-the-quiet-pivot-toward-security-models/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-gpt-5-5-cyber-and-the-quiet-pivot-toward-security-models/hero.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-gpt-5-5-cyber-and-the-quiet-pivot-toward-security-models/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-gpt-5-5-cyber-and-the-quiet-pivot-toward-security-models/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-gpt-5-5-cyber-and-the-quiet-pivot-toward-security-models/inline-1.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-gpt-5-5-cyber-and-the-quiet-pivot-toward-security-models/inline-2.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-gpt-5-5-cyber-and-the-quiet-pivot-toward-security-models/inline-2.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-gpt-5-5-cyber-and-the-quiet-pivot-toward-security-models/inline-2.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-omios-ai-native-travel-bet-starts-with-messy-trip-planning/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-omios-ai-native-travel-bet-starts-with-messy-trip-planning/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-omios-ai-native-travel-bet-starts-with-messy-trip-planning/hero.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-omios-ai-native-travel-bet-starts-with-messy-trip-planning/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-omios-ai-native-travel-bet-starts-with-messy-trip-planning/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-omios-ai-native-travel-bet-starts-with-messy-trip-planning/inline-1.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-psybridge-makes-mental-health-ai-look-less-like-a-chatbot-and-more-like-a/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-psybridge-makes-mental-health-ai-look-less-like-a-chatbot-and-more-like-a/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-psybridge-makes-mental-health-ai-look-less-like-a-chatbot-and-more-like-a/hero.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-psybridge-makes-mental-health-ai-look-less-like-a-chatbot-and-more-like-a/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-psybridge-makes-mental-health-ai-look-less-like-a-chatbot-and-more-like-a/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-psybridge-makes-mental-health-ai-look-less-like-a-chatbot-and-more-like-a/inline-1.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-recall-makes-robot-fine-tuning-less-wasteful-then-hits-forgetting/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-recall-makes-robot-fine-tuning-less-wasteful-then-hits-forgetting/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-recall-makes-robot-fine-tuning-less-wasteful-then-hits-forgetting/hero.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-recall-makes-robot-fine-tuning-less-wasteful-then-hits-forgetting/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-recall-makes-robot-fine-tuning-less-wasteful-then-hits-forgetting/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-recall-makes-robot-fine-tuning-less-wasteful-then-hits-forgetting/inline-1.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-semantic-browsing-moves-image-diversity-into-the-prompt-plan/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-semantic-browsing-moves-image-diversity-into-the-prompt-plan/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-semantic-browsing-moves-image-diversity-into-the-prompt-plan/hero.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-semantic-browsing-moves-image-diversity-into-the-prompt-plan/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-semantic-browsing-moves-image-diversity-into-the-prompt-plan/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-semantic-browsing-moves-image-diversity-into-the-prompt-plan/inline-1.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-success-visitation-matching-makes-sparse-rl-less-starved-for-feedback/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-success-visitation-matching-makes-sparse-rl-less-starved-for-feedback/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-success-visitation-matching-makes-sparse-rl-less-starved-for-feedback/inline-1.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-tapered-language-models-and-the-free-lever-in-layer-width/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-tapered-language-models-and-the-free-lever-in-layer-width/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-tapered-language-models-and-the-free-lever-in-layer-width/hero.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-tapered-language-models-and-the-free-lever-in-layer-width/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-tapered-language-models-and-the-free-lever-in-layer-width/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-tapered-language-models-and-the-free-lever-in-layer-width/inline-1.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-tapered-language-models-and-the-free-lever-in-layer-width/inline-2.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-tapered-language-models-and-the-free-lever-in-layer-width/inline-2.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-tapered-language-models-and-the-free-lever-in-layer-width/inline-2.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-the-smart-tv-app-store-has-a-proxy-problem/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-the-smart-tv-app-store-has-a-proxy-problem/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-the-smart-tv-app-store-has-a-proxy-problem/hero.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-the-smart-tv-app-store-has-a-proxy-problem/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-the-smart-tv-app-store-has-a-proxy-problem/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-the-smart-tv-app-store-has-a-proxy-problem/inline-1.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-what-llama-cpps-commit-log-tells-us-about-ai-written-code/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-what-llama-cpps-commit-log-tells-us-about-ai-written-code/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-what-llama-cpps-commit-log-tells-us-about-ai-written-code/hero.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-what-llama-cpps-commit-log-tells-us-about-ai-written-code/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-what-llama-cpps-commit-log-tells-us-about-ai-written-code/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-what-llama-cpps-commit-log-tells-us-about-ai-written-code/inline-1.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-what-llama-cpps-commit-log-tells-us-about-ai-written-code/inline-2.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-what-llama-cpps-commit-log-tells-us-about-ai-written-code/inline-2.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-what-llama-cpps-commit-log-tells-us-about-ai-written-code/inline-2.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-when-the-model-stack-goes-down-your-workflow-goes-with-it/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-when-the-model-stack-goes-down-your-workflow-goes-with-it/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-when-the-model-stack-goes-down-your-workflow-goes-with-it/hero.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-when-the-model-stack-goes-down-your-workflow-goes-with-it/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-when-the-model-stack-goes-down-your-workflow-goes-with-it/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-when-the-model-stack-goes-down-your-workflow-goes-with-it/inline-1.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-when-the-model-stack-goes-down-your-workflow-goes-with-it/inline-2.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-23-when-the-model-stack-goes-down-your-workflow-goes-with-it/inline-2.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-23-when-the-model-stack-goes-down-your-workflow-goes-with-it/inline-2.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-ai-pave-br-makes-the-dataset-the-product/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-24-ai-pave-br-makes-the-dataset-the-product/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-ai-pave-br-makes-the-dataset-the-product/hero.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-ai-pave-br-makes-the-dataset-the-product/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-24-ai-pave-br-makes-the-dataset-the-product/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-ai-pave-br-makes-the-dataset-the-product/inline-1.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-browser-ai-needs-shared-model-caches-not-more-duplicate-downloads/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-24-browser-ai-needs-shared-model-caches-not-more-duplicate-downloads/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-browser-ai-needs-shared-model-caches-not-more-duplicate-downloads/hero.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-browser-ai-needs-shared-model-caches-not-more-duplicate-downloads/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-24-browser-ai-needs-shared-model-caches-not-more-duplicate-downloads/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-browser-ai-needs-shared-model-caches-not-more-duplicate-downloads/inline-1.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-flux3d-points-at-the-real-bottleneck-in-image-to-3d/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-24-flux3d-points-at-the-real-bottleneck-in-image-to-3d/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-flux3d-points-at-the-real-bottleneck-in-image-to-3d/hero.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-flux3d-points-at-the-real-bottleneck-in-image-to-3d/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-24-flux3d-points-at-the-real-bottleneck-in-image-to-3d/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-flux3d-points-at-the-real-bottleneck-in-image-to-3d/inline-1.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-gpt-5-pros-immunology-win-is-a-workflow-story/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-24-gpt-5-pros-immunology-win-is-a-workflow-story/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-gpt-5-pros-immunology-win-is-a-workflow-story/hero.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-gpt-5-pros-immunology-win-is-a-workflow-story/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-24-gpt-5-pros-immunology-win-is-a-workflow-story/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-gpt-5-pros-immunology-win-is-a-workflow-story/inline-1.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-insight-and-the-robot-data-bottleneck-that-actually-matters/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-24-insight-and-the-robot-data-bottleneck-that-actually-matters/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-insight-and-the-robot-data-bottleneck-that-actually-matters/hero.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-insight-and-the-robot-data-bottleneck-that-actually-matters/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-24-insight-and-the-robot-data-bottleneck-that-actually-matters/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-insight-and-the-robot-data-bottleneck-that-actually-matters/inline-1.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-insight-and-the-robot-data-bottleneck-that-actually-matters/inline-2.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-24-insight-and-the-robot-data-bottleneck-that-actually-matters/inline-2.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-insight-and-the-robot-data-bottleneck-that-actually-matters/inline-2.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-insight-and-the-robot-data-bottleneck-that-actually-matters/inline-3.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-24-insight-and-the-robot-data-bottleneck-that-actually-matters/inline-3.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-insight-and-the-robot-data-bottleneck-that-actually-matters/inline-3.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-jalape-o-puts-openais-inference-costs-in-the-foreground/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-24-jalape-o-puts-openais-inference-costs-in-the-foreground/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-jalape-o-puts-openais-inference-costs-in-the-foreground/hero.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-jalape-o-puts-openais-inference-costs-in-the-foreground/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-24-jalape-o-puts-openais-inference-costs-in-the-foreground/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-jalape-o-puts-openais-inference-costs-in-the-foreground/inline-1.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-marathi-pos-tagging-gets-a-real-benchmark-not-just-another-model/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-24-marathi-pos-tagging-gets-a-real-benchmark-not-just-another-model/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-marathi-pos-tagging-gets-a-real-benchmark-not-just-another-model/hero.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-marathi-pos-tagging-gets-a-real-benchmark-not-just-another-model/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-24-marathi-pos-tagging-gets-a-real-benchmark-not-just-another-model/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-marathi-pos-tagging-gets-a-real-benchmark-not-just-another-model/inline-1.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-openais-appia-standards-push-is-useful-only-if-the-tests-get-concrete/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-24-openais-appia-standards-push-is-useful-only-if-the-tests-get-concrete/hero.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-openais-appia-standards-push-is-useful-only-if-the-tests-get-concrete/hero.webp
https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-openais-appia-standards-push-is-useful-only-if-the-tests-get-concrete/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/3e73bea100b64a154330babc389dfef7af6e7d58/src/assets/blog/2026-06-24-openais-appia-standards-push-is-useful-only-if-the-tests-get-concrete/inline-1.png	https://raw.githubusercontent.com/kenashe/kenashe/master/src/assets/blog/2026-06-24-openais-appia-standards-push-is-useful-only-if-the-tests-get-concrete/inline-1.webp
