# Site-hosted image URL mapping, Phase B batch 2. Hashes computed with Rollup (the algorithm Astro uses for /_astro/ asset names); the 72 published posts' live og:image values matched the computed old URLs 72/72.
# served_today: production HTTP status of old_url on 2026-09-18 before the batch. 404 = original never emitted (only sized derivatives), no redirect needed.
# old_url	new_url	served_today	role	post_slug
https://kenashe.ai/_astro/inline-3.Vtx7clsq.png	https://kenashe.ai/_astro/inline-3.RMFvCSKi.webp	404	inline (in-page only)	2026-07-03-unlearning-that-hides-instead-of-erases-what-lacuna-exposes
https://kenashe.ai/_astro/hero.Bp2jN1kA.png	https://kenashe.ai/_astro/hero.D3W4d7xW.webp	200	hero (og:image + Article.image)	2026-07-04-buccy-bench-makes-model-progress-look-usefully-stupid
https://kenashe.ai/_astro/inline-1.Duv9hKqs.png	https://kenashe.ai/_astro/inline-1.ChCZPmg9.webp	404	inline (in-page only)	2026-07-04-buccy-bench-makes-model-progress-look-usefully-stupid
https://kenashe.ai/_astro/hero.CkLqzAo-.png	https://kenashe.ai/_astro/hero.B3D2KkV6.webp	200	hero (og:image + Article.image)	2026-07-04-claude-real-video-points-to-video-as-an-adapter-problem
https://kenashe.ai/_astro/inline-1.BnmUkdHn.png	https://kenashe.ai/_astro/inline-1.DQi3xipY.webp	404	inline (in-page only)	2026-07-04-claude-real-video-points-to-video-as-an-adapter-problem
https://kenashe.ai/_astro/hero.DTt9AKIo.png	https://kenashe.ai/_astro/hero.CZ_x7kwF.webp	200	hero (og:image + Article.image)	2026-07-04-code-as-image-is-a-cost-hack-not-a-free-lunch
https://kenashe.ai/_astro/inline-1.BjWQWASD.png	https://kenashe.ai/_astro/inline-1.Cl5QJUrI.webp	404	inline (in-page only)	2026-07-04-code-as-image-is-a-cost-hack-not-a-free-lunch
https://kenashe.ai/_astro/hero.Tijuetr4.png	https://kenashe.ai/_astro/hero.CDP1j8PI.webp	200	hero (og:image + Article.image)	2026-07-04-coding-agents-still-break-flow-at-the-interface
https://kenashe.ai/_astro/inline-1.B4wDGuyM.png	https://kenashe.ai/_astro/inline-1.VT5VsfXM.webp	200	inline (in-page only)	2026-07-04-coding-agents-still-break-flow-at-the-interface
https://kenashe.ai/_astro/hero.BdhkoRFL.png	https://kenashe.ai/_astro/hero.CZrbuhOC.webp	200	hero (og:image + Article.image)	2026-07-04-datacenter-cooling-is-becoming-an-ai-bottleneck
https://kenashe.ai/_astro/inline-1.BdM9jkQJ.png	https://kenashe.ai/_astro/inline-1.DYWrqzzb.webp	200	inline (in-page only)	2026-07-04-datacenter-cooling-is-becoming-an-ai-bottleneck
https://kenashe.ai/_astro/inline-2.MATej9nx.png	https://kenashe.ai/_astro/inline-2.BtZV91cD.webp	200	inline (in-page only)	2026-07-04-datacenter-cooling-is-becoming-an-ai-bottleneck
https://kenashe.ai/_astro/inline-3.BdZ5JdbY.png	https://kenashe.ai/_astro/inline-3.D9eBYUCx.webp	200	inline (in-page only)	2026-07-04-datacenter-cooling-is-becoming-an-ai-bottleneck
https://kenashe.ai/_astro/hero.Fx2po1xH.png	https://kenashe.ai/_astro/hero.B9f5GIPs.webp	200	hero (og:image + Article.image)	2026-07-04-local-ai-is-a-computing-right-not-a-hobbyist-preference
https://kenashe.ai/_astro/inline-1.CnHWRny0.png	https://kenashe.ai/_astro/inline-1.BkMPtO35.webp	404	inline (in-page only)	2026-07-04-local-ai-is-a-computing-right-not-a-hobbyist-preference
https://kenashe.ai/_astro/hero.5fhHux2x.png	https://kenashe.ai/_astro/hero.Bpij1zZI.webp	200	hero (og:image + Article.image)	2026-07-04-local-llms-are-becoming-a-workflow-choice-not-a-hobby-project
https://kenashe.ai/_astro/inline-1.BnVHS7F2.png	https://kenashe.ai/_astro/inline-1.D9aJTeh7.webp	404	inline (in-page only)	2026-07-04-local-llms-are-becoming-a-workflow-choice-not-a-hobby-project
https://kenashe.ai/_astro/hero.t2Fp60jC.png	https://kenashe.ai/_astro/hero.D4d9dfo1.webp	200	hero (og:image + Article.image)	2026-07-04-real-time-squishy-physics-is-getting-less-fake
https://kenashe.ai/_astro/inline-1.WNG7f5y4.png	https://kenashe.ai/_astro/inline-1.DG_zaTo_.webp	404	inline (in-page only)	2026-07-04-real-time-squishy-physics-is-getting-less-fake
https://kenashe.ai/_astro/hero.D9RbQr36.png	https://kenashe.ai/_astro/hero.ClT1SicP.webp	200	hero (og:image + Article.image)	2026-07-04-the-chalk-talk-test-when-ai-assistance-becomes-the-point-of-the-exercise
https://kenashe.ai/_astro/inline-1.BapT93Q5.png	https://kenashe.ai/_astro/inline-1.CGJnhUC4.webp	200	inline (in-page only)	2026-07-04-the-chalk-talk-test-when-ai-assistance-becomes-the-point-of-the-exercise
https://kenashe.ai/_astro/inline-2.fly7_O_z.png	https://kenashe.ai/_astro/inline-2.DxQJsRQl.webp	200	inline (in-page only)	2026-07-04-the-chalk-talk-test-when-ai-assistance-becomes-the-point-of-the-exercise
https://kenashe.ai/_astro/inline-3.DTY_98gV.png	https://kenashe.ai/_astro/inline-3.CABaBMir.webp	200	inline (in-page only)	2026-07-04-the-chalk-talk-test-when-ai-assistance-becomes-the-point-of-the-exercise
https://kenashe.ai/_astro/hero.BnCArzv5.png	https://kenashe.ai/_astro/hero.CtrVVLzj.webp	200	hero (og:image + Article.image)	2026-07-04-when-espionage-meets-automation-the-european-parliament-warning
https://kenashe.ai/_astro/inline-1.C2lUrl3m.png	https://kenashe.ai/_astro/inline-1.BS4rpvmm.webp	200	inline (in-page only)	2026-07-04-when-espionage-meets-automation-the-european-parliament-warning
https://kenashe.ai/_astro/inline-2.BBL3D78k.png	https://kenashe.ai/_astro/inline-2.Bu73hyur.webp	200	inline (in-page only)	2026-07-04-when-espionage-meets-automation-the-european-parliament-warning
https://kenashe.ai/_astro/hero.D8zzsXEV.png	https://kenashe.ai/_astro/hero.B7q9r9SZ.webp	200	hero (og:image + Article.image)	2026-07-05-agentic-coding-works-best-when-the-repo-has-rails
https://kenashe.ai/_astro/inline-1.ChFLAQL_.png	https://kenashe.ai/_astro/inline-1.BQkONcBb.webp	404	inline (in-page only)	2026-07-05-agentic-coding-works-best-when-the-repo-has-rails
https://kenashe.ai/_astro/hero.DB6Fp3WS.png	https://kenashe.ai/_astro/hero.BlY4EEJN.webp	200	hero (og:image + Article.image)	2026-07-05-claude-fable-5-browser-game-demos-are-really-coherence-tests
https://kenashe.ai/_astro/inline-1.C6JowAvB.png	https://kenashe.ai/_astro/inline-1.Cly7NFF_.webp	404	inline (in-page only)	2026-07-05-claude-fable-5-browser-game-demos-are-really-coherence-tests
https://kenashe.ai/_astro/hero.m8-TJ7tj.png	https://kenashe.ai/_astro/hero.BdzDFFsh.webp	200	hero (og:image + Article.image)	2026-07-05-claude-mythos-preview-and-the-security-attention-spike
https://kenashe.ai/_astro/inline-1.BFnuYblY.png	https://kenashe.ai/_astro/inline-1.CH02sagl.webp	200	inline (in-page only)	2026-07-05-claude-mythos-preview-and-the-security-attention-spike
https://kenashe.ai/_astro/hero.B9brKNhe.png	https://kenashe.ai/_astro/hero.CC3FUpLU.webp	200	hero (og:image + Article.image)	2026-07-05-minicpm5-1b-points-at-the-phone-sized-agent-layer
https://kenashe.ai/_astro/inline-1.B8KUn3eG.png	https://kenashe.ai/_astro/inline-1.DmPvsM4Z.webp	404	inline (in-page only)	2026-07-05-minicpm5-1b-points-at-the-phone-sized-agent-layer
https://kenashe.ai/_astro/hero.CX10SlhJ.png	https://kenashe.ai/_astro/hero.BdT52sza.webp	200	hero (og:image + Article.image)	2026-07-05-the-ai-job-diamond-still-needs-a-bottom-rung
https://kenashe.ai/_astro/inline-1.BGh2F8IY.png	https://kenashe.ai/_astro/inline-1.-Bq1S1T7.webp	404	inline (in-page only)	2026-07-05-the-ai-job-diamond-still-needs-a-bottom-rung
https://kenashe.ai/_astro/hero.DDHh1QeM.png	https://kenashe.ai/_astro/hero.BisoXTK7.webp	200	hero (og:image + Article.image)	2026-07-05-the-model-got-smarter-and-my-tool-got-dumber
https://kenashe.ai/_astro/inline-1.BBCyvet4.png	https://kenashe.ai/_astro/inline-1.z-20oqdY.webp	404	inline (in-page only)	2026-07-05-the-model-got-smarter-and-my-tool-got-dumber
https://kenashe.ai/_astro/inline-2.C5s1PyYV.png	https://kenashe.ai/_astro/inline-2.NSCAjFOk.webp	404	inline (in-page only)	2026-07-05-the-model-got-smarter-and-my-tool-got-dumber
https://kenashe.ai/_astro/inline-3.OgNzcQ0h.png	https://kenashe.ai/_astro/inline-3.D7Kr5CHY.webp	404	inline (in-page only)	2026-07-05-the-model-got-smarter-and-my-tool-got-dumber
https://kenashe.ai/_astro/hero.DY9_7EV7.png	https://kenashe.ai/_astro/hero.BMkeHTgR.webp	200	hero (og:image + Article.image)	2026-07-05-the-nasal-spray-brain-aging-story-needs-more-than-a-headline
https://kenashe.ai/_astro/inline-1.7P9XCB2w.png	https://kenashe.ai/_astro/inline-1.lZKbOvLl.webp	200	inline (in-page only)	2026-07-05-the-nasal-spray-brain-aging-story-needs-more-than-a-headline
https://kenashe.ai/_astro/inline-2.BSWZHQd-.png	https://kenashe.ai/_astro/inline-2.CLViE-8Z.webp	200	inline (in-page only)	2026-07-05-the-nasal-spray-brain-aging-story-needs-more-than-a-headline
https://kenashe.ai/_astro/inline-3.yOb0wcGZ.png	https://kenashe.ai/_astro/inline-3.ax5mgk2c.webp	200	inline (in-page only)	2026-07-05-the-nasal-spray-brain-aging-story-needs-more-than-a-headline
https://kenashe.ai/_astro/hero.CLJovUfK.png	https://kenashe.ai/_astro/hero.DUByC7yh.webp	200	hero (og:image + Article.image)	2026-07-05-the-real-margin-problem-in-ai-music-side-hustles
https://kenashe.ai/_astro/inline-1.D9QMvfT_.png	https://kenashe.ai/_astro/inline-1.sBd7h969.webp	404	inline (in-page only)	2026-07-05-the-real-margin-problem-in-ai-music-side-hustles
https://kenashe.ai/_astro/hero.BgJCBWmy.png	https://kenashe.ai/_astro/hero.SB7EMizx.webp	200	hero (og:image + Article.image)	2026-07-05-the-reasoning-token-cluster-problem-nobody-priced-into-gpt-5-5-codex
https://kenashe.ai/_astro/inline-1.CB3yIr4l.png	https://kenashe.ai/_astro/inline-1.P7F-0ktv.webp	200	inline (in-page only)	2026-07-05-the-reasoning-token-cluster-problem-nobody-priced-into-gpt-5-5-codex
https://kenashe.ai/_astro/inline-2.9JZPKwIU.png	https://kenashe.ai/_astro/inline-2.Dv0kDBmx.webp	200	inline (in-page only)	2026-07-05-the-reasoning-token-cluster-problem-nobody-priced-into-gpt-5-5-codex
https://kenashe.ai/_astro/inline-3.D8sWwyRN.png	https://kenashe.ai/_astro/inline-3.BAJEfc72.webp	200	inline (in-page only)	2026-07-05-the-reasoning-token-cluster-problem-nobody-priced-into-gpt-5-5-codex
https://kenashe.ai/_astro/hero.C9m3R8bC.png	https://kenashe.ai/_astro/hero.DaD9id9H.webp	200	hero (og:image + Article.image)	2026-07-06-a-gpt-5-6-rumor-matters-only-if-codex-changes-with-it
https://kenashe.ai/_astro/inline-1.nQPJH9NG.png	https://kenashe.ai/_astro/inline-1.DXHhPmyV.webp	404	inline (in-page only)	2026-07-06-a-gpt-5-6-rumor-matters-only-if-codex-changes-with-it
https://kenashe.ai/_astro/hero.D3X5YSDA.png	https://kenashe.ai/_astro/hero.BiP03bG0.webp	200	hero (og:image + Article.image)	2026-07-06-a-live-rail-map-is-a-better-ai-benchmark-than-another-chatbot-demo
https://kenashe.ai/_astro/inline-1.rtOD2zxa.png	https://kenashe.ai/_astro/inline-1.WViF3eEv.webp	200	inline (in-page only)	2026-07-06-a-live-rail-map-is-a-better-ai-benchmark-than-another-chatbot-demo
https://kenashe.ai/_astro/hero.Bd8wnKnn.png	https://kenashe.ai/_astro/hero.DKds1I6Y.webp	200	hero (og:image + Article.image)	2026-07-06-an-aviation-headline-in-the-ai-feed-is-a-pipeline-problem
https://kenashe.ai/_astro/inline-1.CHFYtpiO.png	https://kenashe.ai/_astro/inline-1.DzcDq5FL.webp	404	inline (in-page only)	2026-07-06-an-aviation-headline-in-the-ai-feed-is-a-pipeline-problem
https://kenashe.ai/_astro/hero.DqlgAGDC.png	https://kenashe.ai/_astro/hero.CVZAxFyK.webp	200	hero (og:image + Article.image)	2026-07-06-canadas-ai-strategy-has-a-procurement-trust-problem
https://kenashe.ai/_astro/inline-1.OEWazob1.png	https://kenashe.ai/_astro/inline-1.CM4Gg94l.webp	404	inline (in-page only)	2026-07-06-canadas-ai-strategy-has-a-procurement-trust-problem
https://kenashe.ai/_astro/hero.qA3qHpTG.png	https://kenashe.ai/_astro/hero.CJFQ55KV.webp	200	hero (og:image + Article.image)	2026-07-06-clean-code-is-context-engineering-for-coding-agents
https://kenashe.ai/_astro/inline-1.BjLSHq0a.png	https://kenashe.ai/_astro/inline-1.BimQE7gV.webp	200	inline (in-page only)	2026-07-06-clean-code-is-context-engineering-for-coding-agents
https://kenashe.ai/_astro/hero.CbiJ1GVY.png	https://kenashe.ai/_astro/hero.BjLg0DRz.webp	200	hero (og:image + Article.image)	2026-07-06-hugging-face-kernels-the-case-for-shipping-gpu-code-like-python-packages
https://kenashe.ai/_astro/inline-1.CfENkMkx.png	https://kenashe.ai/_astro/inline-1.BhHEcZRC.webp	404	inline (in-page only)	2026-07-06-hugging-face-kernels-the-case-for-shipping-gpu-code-like-python-packages
https://kenashe.ai/_astro/inline-2.BW5A2R79.png	https://kenashe.ai/_astro/inline-2.C_4XeX6n.webp	404	inline (in-page only)	2026-07-06-hugging-face-kernels-the-case-for-shipping-gpu-code-like-python-packages
https://kenashe.ai/_astro/inline-3.CCAkaslK.png	https://kenashe.ai/_astro/inline-3.BcTLCUTc.webp	404	inline (in-page only)	2026-07-06-hugging-face-kernels-the-case-for-shipping-gpu-code-like-python-packages
https://kenashe.ai/_astro/hero.CAriBDtx.png	https://kenashe.ai/_astro/hero.Csi-2sTG.webp	200	hero (og:image + Article.image)	2026-07-06-langchains-mistral-update-is-about-provenance-not-flash
https://kenashe.ai/_astro/inline-1.BxwugE_-.png	https://kenashe.ai/_astro/inline-1.oOJywANj.webp	404	inline (in-page only)	2026-07-06-langchains-mistral-update-is-about-provenance-not-flash
https://kenashe.ai/_astro/hero.CqsEFxoV.png	https://kenashe.ai/_astro/hero.BarBOx89.webp	200	hero (og:image + Article.image)	2026-07-06-langchains-openrouter-header-fix-is-a-production-clue
https://kenashe.ai/_astro/inline-1.sOTLxNUa.png	https://kenashe.ai/_astro/inline-1.BvPfBUST.webp	404	inline (in-page only)	2026-07-06-langchains-openrouter-header-fix-is-a-production-clue
https://kenashe.ai/_astro/hero.C_9FGH5C.png	https://kenashe.ai/_astro/hero.By14_njt.webp	200	hero (og:image + Article.image)	2026-07-06-lerobot-v0-6-0-turns-robot-simulation-into-a-feedback-loop
https://kenashe.ai/_astro/inline-1.BhesZL4Z.png	https://kenashe.ai/_astro/inline-1.idy5lVog.webp	404	inline (in-page only)	2026-07-06-lerobot-v0-6-0-turns-robot-simulation-into-a-feedback-loop
https://kenashe.ai/_astro/inline-2.DPk8sCvm.png	https://kenashe.ai/_astro/inline-2.CWT4M-Fo.webp	404	inline (in-page only)	2026-07-06-lerobot-v0-6-0-turns-robot-simulation-into-a-feedback-loop
https://kenashe.ai/_astro/hero.VT8X0ArG.png	https://kenashe.ai/_astro/hero.Tyz9VOON.webp	200	hero (og:image + Article.image)	2026-07-06-what-hugging-faces-data-strategy-says-about-the-open-model-playbook
https://kenashe.ai/_astro/inline-1.CXCVv2L3.png	https://kenashe.ai/_astro/inline-1.-R-EgA5e.webp	200	inline (in-page only)	2026-07-06-what-hugging-faces-data-strategy-says-about-the-open-model-playbook
https://kenashe.ai/_astro/inline-2.BmTwCpv-.png	https://kenashe.ai/_astro/inline-2.CS-ogbin.webp	200	inline (in-page only)	2026-07-06-what-hugging-faces-data-strategy-says-about-the-open-model-playbook
https://kenashe.ai/_astro/inline-3.CtIMc4cj.png	https://kenashe.ai/_astro/inline-3.DxHCKt8i.webp	200	inline (in-page only)	2026-07-06-what-hugging-faces-data-strategy-says-about-the-open-model-playbook
https://kenashe.ai/_astro/hero.BgQFjDyi.png	https://kenashe.ai/_astro/hero.1WNayh-t.webp	200	hero (og:image + Article.image)	2026-07-07-camvla-treats-camera-placement-as-part-of-the-robot-policy
https://kenashe.ai/_astro/inline-1.CEqO_xLd.png	https://kenashe.ai/_astro/inline-1.BIOM4Az9.webp	404	inline (in-page only)	2026-07-07-camvla-treats-camera-placement-as-part-of-the-robot-policy
https://kenashe.ai/_astro/hero.DPAOVVqA.png	https://kenashe.ai/_astro/hero.kZ9zpz9b.webp	200	hero (og:image + Article.image)	2026-07-07-gap-treats-robot-policies-as-editable-graphs
https://kenashe.ai/_astro/inline-1.DCo_pmeR.png	https://kenashe.ai/_astro/inline-1.B32Sl0gq.webp	404	inline (in-page only)	2026-07-07-gap-treats-robot-policies-as-editable-graphs
https://kenashe.ai/_astro/hero.VFEaARUF.png	https://kenashe.ai/_astro/hero.DXVhHuAy.webp	200	hero (og:image + Article.image)	2026-07-07-hero-makes-llm-watermarks-less-all-or-nothing
https://kenashe.ai/_astro/inline-1.Z1nxEDU9.png	https://kenashe.ai/_astro/inline-1.BWMeWjIQ.webp	404	inline (in-page only)	2026-07-07-hero-makes-llm-watermarks-less-all-or-nothing
https://kenashe.ai/_astro/hero.6kLuClbV.png	https://kenashe.ai/_astro/hero.XqGDuSZy.webp	200	hero (og:image + Article.image)	2026-07-07-real-bogus-astronomy-models-without-hand-labels
https://kenashe.ai/_astro/inline-1.DHSbV4wT.png	https://kenashe.ai/_astro/inline-1.BFC21_g2.webp	200	inline (in-page only)	2026-07-07-real-bogus-astronomy-models-without-hand-labels
https://kenashe.ai/_astro/hero.BvJbZnsG.png	https://kenashe.ai/_astro/hero.Cuj5HxRR.webp	200	hero (og:image + Article.image)	2026-07-07-reusing-rl-gains-across-model-sizes-the-case-for-direct-opd
https://kenashe.ai/_astro/inline-1.BYx_wB13.png	https://kenashe.ai/_astro/inline-1.Ci1Qn5qt.webp	404	inline (in-page only)	2026-07-07-reusing-rl-gains-across-model-sizes-the-case-for-direct-opd
https://kenashe.ai/_astro/inline-2.BNTLDbba.png	https://kenashe.ai/_astro/inline-2.CxGimBKq.webp	404	inline (in-page only)	2026-07-07-reusing-rl-gains-across-model-sizes-the-case-for-direct-opd
https://kenashe.ai/_astro/hero.BV1mytkV.png	https://kenashe.ai/_astro/hero.NNk-HhzV.webp	200	hero (og:image + Article.image)	2026-07-07-rocket-league-is-a-useful-stress-test-for-multiplayer-world-models
https://kenashe.ai/_astro/inline-1.P7wetuxa.png	https://kenashe.ai/_astro/inline-1.BuzChCFN.webp	200	inline (in-page only)	2026-07-07-rocket-league-is-a-useful-stress-test-for-multiplayer-world-models
https://kenashe.ai/_astro/hero.CbqSIgus.png	https://kenashe.ai/_astro/hero.Da6Rc8d6.webp	200	hero (og:image + Article.image)	2026-07-07-speech-agents-need-timing-tests-not-just-cleaner-audio
https://kenashe.ai/_astro/inline-1.DvvZsvAu.png	https://kenashe.ai/_astro/inline-1.mxqzuDK7.webp	404	inline (in-page only)	2026-07-07-speech-agents-need-timing-tests-not-just-cleaner-audio
https://kenashe.ai/_astro/hero.Dag55yr7.png	https://kenashe.ai/_astro/hero.DdY7eB3J.webp	200	hero (og:image + Article.image)	2026-07-07-the-coordinate-problem-hiding-inside-discrete-diffusion-models
https://kenashe.ai/_astro/inline-1.CwWa1NMj.png	https://kenashe.ai/_astro/inline-1.BRFnDv6s.webp	404	inline (in-page only)	2026-07-07-the-coordinate-problem-hiding-inside-discrete-diffusion-models
https://kenashe.ai/_astro/inline-2.Br-OFw8b.png	https://kenashe.ai/_astro/inline-2.CD_1EqG6.webp	404	inline (in-page only)	2026-07-07-the-coordinate-problem-hiding-inside-discrete-diffusion-models
https://kenashe.ai/_astro/inline-3.Dlm6H-I9.png	https://kenashe.ai/_astro/inline-3.Bg7Ot9_b.webp	404	inline (in-page only)	2026-07-07-the-coordinate-problem-hiding-inside-discrete-diffusion-models
https://kenashe.ai/_astro/hero.BqzSykao.png	https://kenashe.ai/_astro/hero.NTyKJlrY.webp	200	hero (og:image + Article.image)	2026-07-07-timestamp-drift-is-the-quiet-asr-failure-that-breaks-real-workflows
https://kenashe.ai/_astro/inline-1.VFQHKYE6.png	https://kenashe.ai/_astro/inline-1.CrjQERoM.webp	404	inline (in-page only)	2026-07-07-timestamp-drift-is-the-quiet-asr-failure-that-breaks-real-workflows
https://kenashe.ai/_astro/hero.CWps5znF.png	https://kenashe.ai/_astro/hero.DD5-wDff.webp	200	hero (og:image + Article.image)	2026-07-07-verification-as-a-scaling-axis-what-the-llm-as-a-verifier-paper-actually-changes
https://kenashe.ai/_astro/inline-1.CJEBHm3n.png	https://kenashe.ai/_astro/inline-1.D_C0q0qa.webp	404	inline (in-page only)	2026-07-07-verification-as-a-scaling-axis-what-the-llm-as-a-verifier-paper-actually-changes
https://kenashe.ai/_astro/inline-2.NtON3rSs.png	https://kenashe.ai/_astro/inline-2.BSEtSUTX.webp	404	inline (in-page only)	2026-07-07-verification-as-a-scaling-axis-what-the-llm-as-a-verifier-paper-actually-changes
https://kenashe.ai/_astro/inline-3.BygxwWlS.png	https://kenashe.ai/_astro/inline-3.qF6Tg2OT.webp	404	inline (in-page only)	2026-07-07-verification-as-a-scaling-axis-what-the-llm-as-a-verifier-paper-actually-changes
https://kenashe.ai/_astro/hero.BPMARtzz.png	https://kenashe.ai/_astro/hero.CElg1e74.webp	200	hero (og:image + Article.image)	2026-07-08-ap-points-to-the-boring-ai-stack-for-payments-work
https://kenashe.ai/_astro/inline-1.M5XPbHzf.png	https://kenashe.ai/_astro/inline-1.CaG34-Rx.webp	404	inline (in-page only)	2026-07-08-ap-points-to-the-boring-ai-stack-for-payments-work
https://kenashe.ai/_astro/hero.B5zwNuIB.png	https://kenashe.ai/_astro/hero.CKwKqkUU.webp	200	hero (og:image + Article.image)	2026-07-08-elsa3d-routes-language-to-the-right-3d-scale
https://kenashe.ai/_astro/inline-1.DoVSAKtg.png	https://kenashe.ai/_astro/inline-1.CbERNZQb.webp	404	inline (in-page only)	2026-07-08-elsa3d-routes-language-to-the-right-3d-scale
https://kenashe.ai/_astro/hero.Cok1E6bc.png	https://kenashe.ai/_astro/hero.CDQsrmWs.webp	200	hero (og:image + Article.image)	2026-07-08-graph-attention-needs-the-graphs-spectrum-not-an-average-filter
https://kenashe.ai/_astro/inline-1.6d683PVv.png	https://kenashe.ai/_astro/inline-1.CoJemoGj.webp	404	inline (in-page only)	2026-07-08-graph-attention-needs-the-graphs-spectrum-not-an-average-filter
https://kenashe.ai/_astro/hero.DHrDAUNE.png	https://kenashe.ai/_astro/hero.CoQMh6-w.webp	200	hero (og:image + Article.image)	2026-07-08-lca-treats-oncology-ai-as-plumbing-not-a-single-model
https://kenashe.ai/_astro/inline-1.Cj2DpQND.png	https://kenashe.ai/_astro/inline-1.TmuFjO4z.webp	404	inline (in-page only)	2026-07-08-lca-treats-oncology-ai-as-plumbing-not-a-single-model
https://kenashe.ai/_astro/hero.wH2r6h7M.png	https://kenashe.ai/_astro/hero.CjYo9_0e.webp	200	hero (og:image + Article.image)	2026-07-08-long-context-kv-caches-are-getting-selective
https://kenashe.ai/_astro/inline-1.Qm4htw1S.png	https://kenashe.ai/_astro/inline-1.wycKuiZM.webp	404	inline (in-page only)	2026-07-08-long-context-kv-caches-are-getting-selective
https://kenashe.ai/_astro/hero.CUKhO8tA.png	https://kenashe.ai/_astro/hero.Dp7kEQzm.webp	200	hero (og:image + Article.image)	2026-07-08-mufgs-ai-native-push-is-really-a-distribution-problem
https://kenashe.ai/_astro/inline-1.BzKnTxeC.png	https://kenashe.ai/_astro/inline-1.DjG7pII5.webp	404	inline (in-page only)	2026-07-08-mufgs-ai-native-push-is-really-a-distribution-problem
https://kenashe.ai/_astro/hero.0FPuvCKG.png	https://kenashe.ai/_astro/hero.CK40SxYb.webp	200	hero (og:image + Article.image)	2026-07-08-pitwall-treats-faithfulness-as-plumbing-not-a-prompt
https://kenashe.ai/_astro/inline-1.B3u37-1y.png	https://kenashe.ai/_astro/inline-1.CYxbbJdu.webp	200	inline (in-page only)	2026-07-08-pitwall-treats-faithfulness-as-plumbing-not-a-prompt
https://kenashe.ai/_astro/inline-2.Dl-8asWc.png	https://kenashe.ai/_astro/inline-2.C7BksY3N.webp	200	inline (in-page only)	2026-07-08-pitwall-treats-faithfulness-as-plumbing-not-a-prompt
https://kenashe.ai/_astro/inline-3.CoO9lfyX.png	https://kenashe.ai/_astro/inline-3.BeOgtE7W.webp	200	inline (in-page only)	2026-07-08-pitwall-treats-faithfulness-as-plumbing-not-a-prompt
