# Site-hosted image URL mapping, Phase B batch 3. Hashes computed with Rollup (the algorithm Astro uses for /_astro/ asset names); the 70 published posts' live og:image values matched the computed old URLs 69/69 (one published post has no hero).
# served_today: production HTTP status of old_url on 2026-09-18 before the batch. 404 = original never emitted (only sized derivatives), no redirect needed.
# old_url	new_url	served_today	role	post_slug
https://kenashe.ai/_astro/inline-1.BGvwCoTg.png	https://kenashe.ai/_astro/inline-1.B8kYJ7M3.webp	404	inline (in-page only)	2026-07-16-the-one-shot-trap-in-agent-optimization
https://kenashe.ai/_astro/inline-2.DEchAOno.png	https://kenashe.ai/_astro/inline-2.Cb1P9Pzi.webp	404	inline (in-page only)	2026-07-16-the-one-shot-trap-in-agent-optimization
https://kenashe.ai/_astro/hero.Dg53jMvL.png	https://kenashe.ai/_astro/hero.DPI1XA3C.webp	200	hero (og:image + Article.image)	2026-07-16-what-25-264-agentic-pull-requests-reveal-about-real-adoption
https://kenashe.ai/_astro/inline-1.By1Wlz9h.png	https://kenashe.ai/_astro/inline-1.DfkwU8xD.webp	200	inline (in-page only)	2026-07-16-what-25-264-agentic-pull-requests-reveal-about-real-adoption
https://kenashe.ai/_astro/inline-2.Dk_ioT9_.png	https://kenashe.ai/_astro/inline-2.MHv6opiD.webp	200	inline (in-page only)	2026-07-16-what-25-264-agentic-pull-requests-reveal-about-real-adoption
https://kenashe.ai/_astro/hero.BzN0tMqT.png	https://kenashe.ai/_astro/hero.bsKOMEup.webp	200	hero (og:image + Article.image)	2026-07-17-opd2-tries-to-distill-reasoning-by-subtracting-the-base-model
https://kenashe.ai/_astro/inline-1.zbw7Nb0h.png	https://kenashe.ai/_astro/inline-1.C6Shc-sw.webp	404	inline (in-page only)	2026-07-17-opd2-tries-to-distill-reasoning-by-subtracting-the-base-model
https://kenashe.ai/_astro/hero.B2qjHA56.png	https://kenashe.ai/_astro/hero.B0h0hT-0.webp	200	hero (og:image + Article.image)	2026-07-17-openais-ai-scorecard-moves-roi-from-demos-to-completed-work
https://kenashe.ai/_astro/inline-1.DkT9-ZUr.png	https://kenashe.ai/_astro/inline-1.RmwzjOHp.webp	200	inline (in-page only)	2026-07-17-openais-ai-scorecard-moves-roi-from-demos-to-completed-work
https://kenashe.ai/_astro/hero.DgILGpiO.png	https://kenashe.ai/_astro/hero.B9Aq8WQA.webp	200	hero (og:image + Article.image)	2026-07-17-openais-teen-safety-push-is-really-about-managed-access
https://kenashe.ai/_astro/inline-1.O7UqRYXH.png	https://kenashe.ai/_astro/inline-1.CNBJFyEP.webp	200	inline (in-page only)	2026-07-17-openais-teen-safety-push-is-really-about-managed-access
https://kenashe.ai/_astro/hero.CC1jxMyz.png	https://kenashe.ai/_astro/hero.Dc5ze3oQ.webp	200	hero (og:image + Article.image)	2026-07-17-paper-revisions-as-training-data-what-scidiagramedit-gets-right-about-figure
https://kenashe.ai/_astro/inline-1.BPxaKo6t.png	https://kenashe.ai/_astro/inline-1.DWttEX9s.webp	404	inline (in-page only)	2026-07-17-paper-revisions-as-training-data-what-scidiagramedit-gets-right-about-figure
https://kenashe.ai/_astro/inline-2.R0EWp4s0.png	https://kenashe.ai/_astro/inline-2.DOy7k9Mc.webp	404	inline (in-page only)	2026-07-17-paper-revisions-as-training-data-what-scidiagramedit-gets-right-about-figure
https://kenashe.ai/_astro/hero.ER9GMd3u.png	https://kenashe.ai/_astro/hero.DMvyYSY0.webp	200	hero (og:image + Article.image)	2026-07-17-public-comment-boxes-are-a-pretraining-poison-path
https://kenashe.ai/_astro/inline-1.DSxI532R.png	https://kenashe.ai/_astro/inline-1.CVjYtMaM.webp	404	inline (in-page only)	2026-07-17-public-comment-boxes-are-a-pretraining-poison-path
https://kenashe.ai/_astro/hero.CRqgdEhM.png	https://kenashe.ai/_astro/hero.bS16E0EK.webp	200	hero (og:image + Article.image)	2026-07-17-robottt-treats-robot-memory-as-trainable-state-not-a-longer-prompt
https://kenashe.ai/_astro/inline-1.8wYUCS-Q.png	https://kenashe.ai/_astro/inline-1.iyzYPXcj.webp	404	inline (in-page only)	2026-07-17-robottt-treats-robot-memory-as-trainable-state-not-a-longer-prompt
https://kenashe.ai/_astro/hero.DHP-ykKf.png	https://kenashe.ai/_astro/hero.DTpiF-Id.webp	200	hero (og:image + Article.image)	2026-07-17-the-missing-half-of-rl-for-diffusion-language-models
https://kenashe.ai/_astro/inline-1.DkMKLllE.png	https://kenashe.ai/_astro/inline-1.C4yuj_lC.webp	404	inline (in-page only)	2026-07-17-the-missing-half-of-rl-for-diffusion-language-models
https://kenashe.ai/_astro/inline-2.bG157in2.png	https://kenashe.ai/_astro/inline-2._R3d8Q5j.webp	404	inline (in-page only)	2026-07-17-the-missing-half-of-rl-for-diffusion-language-models
https://kenashe.ai/_astro/hero.BooiQ0lA.png	https://kenashe.ai/_astro/hero.DlHiP-EL.webp	200	hero (og:image + Article.image)	2026-07-17-the-tokenizer-tax-on-non-english-users-and-a-recipe-to-cut-it
https://kenashe.ai/_astro/inline-1.DGOUk4aq.png	https://kenashe.ai/_astro/inline-1.DAUP62Av.webp	404	inline (in-page only)	2026-07-17-the-tokenizer-tax-on-non-english-users-and-a-recipe-to-cut-it
https://kenashe.ai/_astro/inline-2.Dpn1OuLm.png	https://kenashe.ai/_astro/inline-2.DtqpxL_r.webp	404	inline (in-page only)	2026-07-17-the-tokenizer-tax-on-non-english-users-and-a-recipe-to-cut-it
https://kenashe.ai/_astro/hero.Ds-CKfsH.png	https://kenashe.ai/_astro/hero.BwvU8OSg.webp	200	hero (og:image + Article.image)	2026-07-17-uncertainty-metrics-should-follow-the-loss-not-the-other-way-around
https://kenashe.ai/_astro/inline-1.CN3FKQXa.png	https://kenashe.ai/_astro/inline-1.CdCT_RXt.webp	404	inline (in-page only)	2026-07-17-uncertainty-metrics-should-follow-the-loss-not-the-other-way-around
https://kenashe.ai/_astro/hero.DdWtH2xF.png	https://kenashe.ai/_astro/hero.BRDIY-Ki.webp	200	hero (og:image + Article.image)	2026-07-17-virgin-atlantics-chatgpt-story-is-really-about-workflow-compression
https://kenashe.ai/_astro/inline-1.Btk3iyjj.png	https://kenashe.ai/_astro/inline-1.Dmc-EXtu.webp	404	inline (in-page only)	2026-07-17-virgin-atlantics-chatgpt-story-is-really-about-workflow-compression
https://kenashe.ai/_astro/hero.CQNIWrOl.png	https://kenashe.ai/_astro/hero.gi7vRIHH.webp	200	hero (og:image + Article.image)	2026-07-18-boeings-restored-sign-off-power-is-the-ai-governance-analogy-hiding-in-plain
https://kenashe.ai/_astro/inline-1.7coDAqUB.png	https://kenashe.ai/_astro/inline-1.CQVmtmOK.webp	200	inline (in-page only)	2026-07-18-boeings-restored-sign-off-power-is-the-ai-governance-analogy-hiding-in-plain
https://kenashe.ai/_astro/hero.DQEZqm7M.png	https://kenashe.ai/_astro/hero.2xPbfInf.webp	200	hero (og:image + Article.image)	2026-07-18-chatgpts-computer-control-turns-the-browser-into-the-new-agent-runtime
https://kenashe.ai/_astro/inline-1.s2dpRAxo.png	https://kenashe.ai/_astro/inline-1.DJyuNhX6.webp	404	inline (in-page only)	2026-07-18-chatgpts-computer-control-turns-the-browser-into-the-new-agent-runtime
https://kenashe.ai/_astro/hero.DTb3Ar7N.png	https://kenashe.ai/_astro/hero.CITsXz4F.webp	200	hero (og:image + Article.image)	2026-07-18-healthcare-ai-breaks-first-where-labor-is-already-thin
https://kenashe.ai/_astro/inline-1.BzfId96_.png	https://kenashe.ai/_astro/inline-1.BLFCpS7Z.webp	200	inline (in-page only)	2026-07-18-healthcare-ai-breaks-first-where-labor-is-already-thin
https://kenashe.ai/_astro/hero.CXBOmpkm.png	https://kenashe.ai/_astro/hero.56CN4iTZ.webp	200	hero (og:image + Article.image)	2026-07-18-kimi-k3-and-the-narrow-win-that-matters-for-next-js-builders
https://kenashe.ai/_astro/inline-1.B9N_4-MJ.png	https://kenashe.ai/_astro/inline-1.uryb21lN.webp	404	inline (in-page only)	2026-07-18-kimi-k3-and-the-narrow-win-that-matters-for-next-js-builders
https://kenashe.ai/_astro/hero.D4KdePdV.png	https://kenashe.ai/_astro/hero.p3r2fW5T.webp	200	hero (og:image + Article.image)	2026-07-18-kimi-k3-tops-one-front-end-benchmark-read-the-rest-of-the-chart
https://kenashe.ai/_astro/inline-1._mkERPZF.png	https://kenashe.ai/_astro/inline-1.Dr8tczYm.webp	404	inline (in-page only)	2026-07-18-kimi-k3-tops-one-front-end-benchmark-read-the-rest-of-the-chart
https://kenashe.ai/_astro/inline-2.BWyKIPej.png	https://kenashe.ai/_astro/inline-2.mJsEvpqb.webp	404	inline (in-page only)	2026-07-18-kimi-k3-tops-one-front-end-benchmark-read-the-rest-of-the-chart
https://kenashe.ai/_astro/inline-3.CIq6hQ2r.png	https://kenashe.ai/_astro/inline-3.BUroEmrk.webp	404	inline (in-page only)	2026-07-18-kimi-k3-tops-one-front-end-benchmark-read-the-rest-of-the-chart
https://kenashe.ai/_astro/hero.CGEPVtXh.png	https://kenashe.ai/_astro/hero.BiIOm9Wl.webp	200	hero (og:image + Article.image)	2026-07-18-nemo-automodel-and-diffusers-what-changes-when-video-fine-tuning-stops-being-a
https://kenashe.ai/_astro/inline-1.DzlYri5U.png	https://kenashe.ai/_astro/inline-1.2vu04NYE.webp	200	inline (in-page only)	2026-07-18-nemo-automodel-and-diffusers-what-changes-when-video-fine-tuning-stops-being-a
https://kenashe.ai/_astro/inline-2.D8RJyL4O.png	https://kenashe.ai/_astro/inline-2.rjJTsnYn.webp	200	inline (in-page only)	2026-07-18-nemo-automodel-and-diffusers-what-changes-when-video-fine-tuning-stops-being-a
https://kenashe.ai/_astro/inline-3.DOSgtl1h.png	https://kenashe.ai/_astro/inline-3.DvdXY7QE.webp	200	inline (in-page only)	2026-07-18-nemo-automodel-and-diffusers-what-changes-when-video-fine-tuning-stops-being-a
https://kenashe.ai/_astro/hero.nIpEG66h.png	https://kenashe.ai/_astro/hero.D3mt3N6v.webp	200	hero (og:image + Article.image)	2026-07-18-open-ai-is-a-stack-problem-not-a-license-argument
https://kenashe.ai/_astro/inline-1.mNL-ftjv.png	https://kenashe.ai/_astro/inline-1.CTfnwkjU.webp	404	inline (in-page only)	2026-07-18-open-ai-is-a-stack-problem-not-a-license-argument
https://kenashe.ai/_astro/hero.CLpHNdeR.png	https://kenashe.ai/_astro/hero.BtJQJewT.webp	200	hero (og:image + Article.image)	2026-07-18-shopifys-agent-lesson-is-delegation-not-autonomy
https://kenashe.ai/_astro/inline-1.otYuyrFz.png	https://kenashe.ai/_astro/inline-1.BS3ZL45H.webp	404	inline (in-page only)	2026-07-18-shopifys-agent-lesson-is-delegation-not-autonomy
https://kenashe.ai/_astro/hero.DkUm6SHH.png	https://kenashe.ai/_astro/hero.C2oCpLxg.webp	200	hero (og:image + Article.image)	2026-07-18-texas-takes-age-checks-to-the-domain-layer
https://kenashe.ai/_astro/inline-1.9z1eqtk1.png	https://kenashe.ai/_astro/inline-1.oiaW0o5_.webp	200	inline (in-page only)	2026-07-18-texas-takes-age-checks-to-the-domain-layer
https://kenashe.ai/_astro/hero.CT1cFmT5.png	https://kenashe.ai/_astro/hero.CPf6Lrif.webp	200	hero (og:image + Article.image)	2026-07-18-the-radial-blob-why-ai-logos-all-look-the-same
https://kenashe.ai/_astro/inline-1.DtdhCRVW.png	https://kenashe.ai/_astro/inline-1.mdPChMmX.webp	200	inline (in-page only)	2026-07-18-the-radial-blob-why-ai-logos-all-look-the-same
https://kenashe.ai/_astro/inline-2.BV38Wmse.png	https://kenashe.ai/_astro/inline-2.BTHQVcKL.webp	200	inline (in-page only)	2026-07-18-the-radial-blob-why-ai-logos-all-look-the-same
https://kenashe.ai/_astro/inline-3.BYPe92P2.png	https://kenashe.ai/_astro/inline-3.CAjhBkes.webp	200	inline (in-page only)	2026-07-18-the-radial-blob-why-ai-logos-all-look-the-same
https://kenashe.ai/_astro/hero.B8NKmLck.png	https://kenashe.ai/_astro/hero.DleCYZ44.webp	200	hero (og:image + Article.image)	2026-07-19-goal-prompting-is-not-a-solver-for-np-hard-search
https://kenashe.ai/_astro/inline-1.BVAtU1fB.png	https://kenashe.ai/_astro/inline-1.8VUooPUN.webp	404	inline (in-page only)	2026-07-19-goal-prompting-is-not-a-solver-for-np-hard-search
https://kenashe.ai/_astro/hero.a-2F-lO7.png	https://kenashe.ai/_astro/hero.DvHCDAsx.webp	200	hero (og:image + Article.image)	2026-07-19-handing-claude-code-a-spare-mac-the-cost-and-the-catch
https://kenashe.ai/_astro/inline-1.MZKa9Xj5.png	https://kenashe.ai/_astro/inline-1.ClojDufT.webp	200	inline (in-page only)	2026-07-19-handing-claude-code-a-spare-mac-the-cost-and-the-catch
https://kenashe.ai/_astro/inline-2.CiTYhtio.png	https://kenashe.ai/_astro/inline-2.Ch8tJ5r4.webp	200	inline (in-page only)	2026-07-19-handing-claude-code-a-spare-mac-the-cost-and-the-catch
https://kenashe.ai/_astro/hero.CcpysZK5.png	https://kenashe.ai/_astro/hero.L2APD52Q.webp	200	hero (og:image + Article.image)	2026-07-19-kimi-k3s-spreadsheetbench-win-is-a-signal-not-a-coronation
https://kenashe.ai/_astro/inline-1.CyqqhAXH.png	https://kenashe.ai/_astro/inline-1.DDRIhfvD.webp	404	inline (in-page only)	2026-07-19-kimi-k3s-spreadsheetbench-win-is-a-signal-not-a-coronation
https://kenashe.ai/_astro/hero.XucMULXq.png	https://kenashe.ai/_astro/hero.CwmOEGWL.webp	200	hero (og:image + Article.image)	2026-07-19-kimi-puts-open-weights-in-the-capex-debate
https://kenashe.ai/_astro/inline-1.D3ENexc6.png	https://kenashe.ai/_astro/inline-1.B7Hhp1hQ.webp	404	inline (in-page only)	2026-07-19-kimi-puts-open-weights-in-the-capex-debate
https://kenashe.ai/_astro/hero.B--eaX_p.png	https://kenashe.ai/_astro/hero.DQIeLV08.webp	200	hero (og:image + Article.image)	2026-07-19-nycs-ai-disclosure-bill-puts-real-estate-on-notice
https://kenashe.ai/_astro/inline-1.CHK82Gvk.png	https://kenashe.ai/_astro/inline-1.Dtuoxs7m.webp	200	inline (in-page only)	2026-07-19-nycs-ai-disclosure-bill-puts-real-estate-on-notice
https://kenashe.ai/_astro/inline-2.ylGJFvPI.png	https://kenashe.ai/_astro/inline-2.C5i1JERM.webp	200	inline (in-page only)	2026-07-19-nycs-ai-disclosure-bill-puts-real-estate-on-notice
