# Site-hosted image URL mapping, Phase B batch 7. Hashes computed with Rollup (the algorithm Astro uses for /_astro/ asset names).
# served_today: production HTTP status of old_url before the batch. 404 = original never emitted (only sized derivatives), no redirect needed.
# old_url	new_url	served_today	role	post_slug
https://kenashe.ai/_astro/hero.C7u6Oq1h.png	https://kenashe.ai/_astro/hero.DIDw56Pi.webp	200	hero (og:image + Article.image)	2026-08-24-verification-becomes-the-operator-loop-for-ai-built-silicon
https://kenashe.ai/_astro/inline-1.BZG871aI.png	https://kenashe.ai/_astro/inline-1.XnoP4B4Y.webp	404	inline (in-page only)	2026-08-24-verification-becomes-the-operator-loop-for-ai-built-silicon
https://kenashe.ai/_astro/hero.CEKI0X-j.png	https://kenashe.ai/_astro/hero.DN4lpiaz.webp	200	hero (og:image + Article.image)	2026-08-24-vials-exposes-the-lab-gap-in-vision-language-models
https://kenashe.ai/_astro/inline-1.Ca39u0vR.png	https://kenashe.ai/_astro/inline-1.BP6WYAap.webp	404	inline (in-page only)	2026-08-24-vials-exposes-the-lab-gap-in-vision-language-models
https://kenashe.ai/_astro/hero.WsSk6zCk.png	https://kenashe.ai/_astro/hero.DlOD7205.webp	200	hero (og:image + Article.image)	2026-08-25-ai-as-fraud-bait-the-kovar-ponzi-verdict-and-what-it-means-for-builders
https://kenashe.ai/_astro/inline-1.B0okRYWd.png	https://kenashe.ai/_astro/inline-1.AOPA_o4z.webp	404	inline (in-page only)	2026-08-25-ai-as-fraud-bait-the-kovar-ponzi-verdict-and-what-it-means-for-builders
https://kenashe.ai/_astro/inline-2.o_hhrdyL.png	https://kenashe.ai/_astro/inline-2.Db6TphlO.webp	404	inline (in-page only)	2026-08-25-ai-as-fraud-bait-the-kovar-ponzi-verdict-and-what-it-means-for-builders
https://kenashe.ai/_astro/inline-3.D0QKZuJ_.png	https://kenashe.ai/_astro/inline-3.-3a6JVf2.webp	404	inline (in-page only)	2026-08-25-ai-as-fraud-bait-the-kovar-ponzi-verdict-and-what-it-means-for-builders
https://kenashe.ai/_astro/hero.nXorTZXJ.png	https://kenashe.ai/_astro/hero.y6EB_wee.webp	200	hero (og:image + Article.image)	2026-08-25-ai-influence-ops-are-learning-to-fake-institutions-not-just-posts
https://kenashe.ai/_astro/inline-1.B9z5Wzit.png	https://kenashe.ai/_astro/inline-1.BN2K3dI2.webp	404	inline (in-page only)	2026-08-25-ai-influence-ops-are-learning-to-fake-institutions-not-just-posts
https://kenashe.ai/_astro/hero.DtrxNlJZ.png	https://kenashe.ai/_astro/hero.BYtn3a5w.webp	200	hero (og:image + Article.image)	2026-08-25-bpco-brings-the-critic-back-to-rl-fine-tuning
https://kenashe.ai/_astro/inline-1.BeTFC6Bd.png	https://kenashe.ai/_astro/inline-1.DTTlQCCe.webp	404	inline (in-page only)	2026-08-25-bpco-brings-the-critic-back-to-rl-fine-tuning
https://kenashe.ai/_astro/inline-2.fCICDje4.png	https://kenashe.ai/_astro/inline-2.B5FGxxBS.webp	404	inline (in-page only)	2026-08-25-bpco-brings-the-critic-back-to-rl-fine-tuning
https://kenashe.ai/_astro/hero.Dn7uvn3N.png	https://kenashe.ai/_astro/hero.DCAFfvaQ.webp	200	hero (og:image + Article.image)	2026-08-25-coding-agents-still-struggle-with-whole-repo-migrations
https://kenashe.ai/_astro/inline-1.KtiwGXBv.png	https://kenashe.ai/_astro/inline-1.GMHUt8Zv.webp	404	inline (in-page only)	2026-08-25-coding-agents-still-struggle-with-whole-repo-migrations
https://kenashe.ai/_astro/hero.Bcq2pb22.png	https://kenashe.ai/_astro/hero.D_W3l9xU.webp	200	hero (og:image + Article.image)	2026-08-25-convergeflows-bet-kill-the-decoder-trust-the-flow
https://kenashe.ai/_astro/inline-1.Du7ZrTew.png	https://kenashe.ai/_astro/inline-1.DgzSFvIg.webp	404	inline (in-page only)	2026-08-25-convergeflows-bet-kill-the-decoder-trust-the-flow
https://kenashe.ai/_astro/inline-2.CcFHYgyr.png	https://kenashe.ai/_astro/inline-2.Bk8Xc8sc.webp	404	inline (in-page only)	2026-08-25-convergeflows-bet-kill-the-decoder-trust-the-flow
https://kenashe.ai/_astro/inline-3.BOGwAUvf.png	https://kenashe.ai/_astro/inline-3.CqOgpBJA.webp	404	inline (in-page only)	2026-08-25-convergeflows-bet-kill-the-decoder-trust-the-flow
https://kenashe.ai/_astro/hero.BdYOt6jD.png	https://kenashe.ai/_astro/hero.BYk5M24d.webp	200	hero (og:image + Article.image)	2026-08-25-googles-spam-update-and-the-ai-seo-content-factory
https://kenashe.ai/_astro/inline-1.CcFd5TtW.png	https://kenashe.ai/_astro/inline-1.BdTfsXPC.webp	404	inline (in-page only)	2026-08-25-googles-spam-update-and-the-ai-seo-content-factory
https://kenashe.ai/_astro/hero.DDAcHpi9.png	https://kenashe.ai/_astro/hero.CxWUHRHD.webp	200	hero (og:image + Article.image)	2026-08-25-hugging-faces-reported-13b-sale-talks-are-an-infrastructure-signal
https://kenashe.ai/_astro/inline-1.BatyBFLC.png	https://kenashe.ai/_astro/inline-1.b0RQVl6G.webp	404	inline (in-page only)	2026-08-25-hugging-faces-reported-13b-sale-talks-are-an-infrastructure-signal
https://kenashe.ai/_astro/hero.711AIKOG.png	https://kenashe.ai/_astro/hero.hjzcbhVt.webp	200	hero (og:image + Article.image)	2026-08-25-names-alone-break-entity-matching
https://kenashe.ai/_astro/inline-1._JwZkjin.png	https://kenashe.ai/_astro/inline-1.CbNbbFo7.webp	404	inline (in-page only)	2026-08-25-names-alone-break-entity-matching
https://kenashe.ai/_astro/hero.Il1Su78U.png	https://kenashe.ai/_astro/hero.B3D5qdmm.webp	200	hero (og:image + Article.image)	2026-08-25-prime-agent-treats-the-harness-as-part-of-the-model
https://kenashe.ai/_astro/inline-1.C6GXuvLd.png	https://kenashe.ai/_astro/inline-1.Bo5SN-VX.webp	404	inline (in-page only)	2026-08-25-prime-agent-treats-the-harness-as-part-of-the-model
https://kenashe.ai/_astro/hero.CGN8dC66.png	https://kenashe.ai/_astro/hero.BlNSr36_.webp	200	hero (og:image + Article.image)	2026-08-25-reasoning-fine-tunes-can-move-the-safety-vector
https://kenashe.ai/_astro/inline-1.Boujr46r.png	https://kenashe.ai/_astro/inline-1.CC2W0Ijb.webp	404	inline (in-page only)	2026-08-25-reasoning-fine-tunes-can-move-the-safety-vector
https://kenashe.ai/_astro/hero.CXeKSvnv.png	https://kenashe.ai/_astro/hero.7feGt7Rc.webp	200	hero (og:image + Article.image)	2026-08-26-ai-arguments-are-usually-frame-fights
https://kenashe.ai/_astro/inline-1.CsWXuTWa.png	https://kenashe.ai/_astro/inline-1.BiQ9mXes.webp	404	inline (in-page only)	2026-08-26-ai-arguments-are-usually-frame-fights
https://kenashe.ai/_astro/hero.Bf56oUXY.png	https://kenashe.ai/_astro/hero.C7NlRx6R.webp	200	hero (og:image + Article.image)	2026-08-26-claude-code-as-a-domain-renewal-research-assistant
https://kenashe.ai/_astro/inline-1.0oo4XzXS.png	https://kenashe.ai/_astro/inline-1.Ckk92Bhe.webp	404	inline (in-page only)	2026-08-26-claude-code-as-a-domain-renewal-research-assistant
https://kenashe.ai/_astro/hero.CNbQmR-7.png	https://kenashe.ai/_astro/hero.Cjp7mkFJ.webp	200	hero (og:image + Article.image)	2026-08-26-codex-at-loveholidays-points-to-the-real-no-code-shift
https://kenashe.ai/_astro/inline-1.Bcc3HUqd.png	https://kenashe.ai/_astro/inline-1.BX6clLcf.webp	404	inline (in-page only)	2026-08-26-codex-at-loveholidays-points-to-the-real-no-code-shift
https://kenashe.ai/_astro/hero.Bsp5liYg.png	https://kenashe.ai/_astro/hero.CHt8hn6O.webp	200	hero (og:image + Article.image)	2026-08-26-google-ai-mode-ads-put-the-product-feed-in-charge
https://kenashe.ai/_astro/inline-1.Ch77BfTr.png	https://kenashe.ai/_astro/inline-1.Dysc9bfY.webp	404	inline (in-page only)	2026-08-26-google-ai-mode-ads-put-the-product-feed-in-charge
https://kenashe.ai/_astro/hero.DGWc7FB6.png	https://kenashe.ai/_astro/hero.C3RPnalN.webp	200	hero (og:image + Article.image)	2026-08-26-laion-bvd-puts-10-million-hours-of-open-video-in-reach-for-small-labs
https://kenashe.ai/_astro/inline-1.kO46zNfA.png	https://kenashe.ai/_astro/inline-1.B_CnUnqu.webp	404	inline (in-page only)	2026-08-26-laion-bvd-puts-10-million-hours-of-open-video-in-reach-for-small-labs
https://kenashe.ai/_astro/inline-2.CQg2VGie.png	https://kenashe.ai/_astro/inline-2.Cpj3pbx2.webp	404	inline (in-page only)	2026-08-26-laion-bvd-puts-10-million-hours-of-open-video-in-reach-for-small-labs
https://kenashe.ai/_astro/inline-3.DJBozcyx.png	https://kenashe.ai/_astro/inline-3.S5Pymm4K.webp	404	inline (in-page only)	2026-08-26-laion-bvd-puts-10-million-hours-of-open-video-in-reach-for-small-labs
https://kenashe.ai/_astro/hero.DbO6hwYg.png	https://kenashe.ai/_astro/hero.BK1cHsqU.webp	200	hero (og:image + Article.image)	2026-08-26-openais-full-stack-argument-is-really-an-economics-argument
https://kenashe.ai/_astro/inline-1.B85f9jJv.png	https://kenashe.ai/_astro/inline-1.BUSoDern.webp	404	inline (in-page only)	2026-08-26-openais-full-stack-argument-is-really-an-economics-argument
https://kenashe.ai/_astro/hero.CqoUKV6m.png	https://kenashe.ai/_astro/hero.CrGQRQB6.webp	200	hero (og:image + Article.image)	2026-08-26-recuris-and-the-case-for-memory-that-rewrites-itself
https://kenashe.ai/_astro/inline-1.C9e3ZzM4.png	https://kenashe.ai/_astro/inline-1.XyXmjv4c.webp	404	inline (in-page only)	2026-08-26-recuris-and-the-case-for-memory-that-rewrites-itself
https://kenashe.ai/_astro/inline-2.CpyPhhPi.png	https://kenashe.ai/_astro/inline-2.BiBkNG7E.webp	404	inline (in-page only)	2026-08-26-recuris-and-the-case-for-memory-that-rewrites-itself
https://kenashe.ai/_astro/hero.Cr5u530F.png	https://kenashe.ai/_astro/hero.4vbnRK0G.webp	200	hero (og:image + Article.image)	2026-08-26-score-models-as-reusable-priors-for-detection
https://kenashe.ai/_astro/inline-1.BClrXlDE.png	https://kenashe.ai/_astro/inline-1.Dt6YC_at.webp	404	inline (in-page only)	2026-08-26-score-models-as-reusable-priors-for-detection
https://kenashe.ai/_astro/hero.9J3u-yl-.png	https://kenashe.ai/_astro/hero.DL6smCke.webp	200	hero (og:image + Article.image)	2026-08-26-smaller-ai-models-need-phone-level-proof
https://kenashe.ai/_astro/inline-1.BaQKmsxR.png	https://kenashe.ai/_astro/inline-1.tVcRti2Z.webp	404	inline (in-page only)	2026-08-26-smaller-ai-models-need-phone-level-proof
https://kenashe.ai/_astro/hero.lF5SzkHi.png	https://kenashe.ai/_astro/hero.BQK8Rire.webp	200	hero (og:image + Article.image)	2026-08-26-the-retrieval-integration-gap-when-your-ai-analyst-reads-the-risk-and-ignores
https://kenashe.ai/_astro/inline-1.i67w74aF.png	https://kenashe.ai/_astro/inline-1.CKLs5oof.webp	404	inline (in-page only)	2026-08-26-the-retrieval-integration-gap-when-your-ai-analyst-reads-the-risk-and-ignores
https://kenashe.ai/_astro/inline-2.B3eDQOWU.png	https://kenashe.ai/_astro/inline-2.BdA5DQuY.webp	404	inline (in-page only)	2026-08-26-the-retrieval-integration-gap-when-your-ai-analyst-reads-the-risk-and-ignores
https://kenashe.ai/_astro/inline-3.DAnmsg11.png	https://kenashe.ai/_astro/inline-3.S-7LzQT-.webp	404	inline (in-page only)	2026-08-26-the-retrieval-integration-gap-when-your-ai-analyst-reads-the-risk-and-ignores
https://kenashe.ai/_astro/hero.DGF_XLUf.png	https://kenashe.ai/_astro/hero.Bf1HvwlU.webp	200	hero (og:image + Article.image)	2026-08-27-ai-bug-reports-are-now-a-lightning-ops-problem
https://kenashe.ai/_astro/inline-1.YGkakVR6.png	https://kenashe.ai/_astro/inline-1.CxUWoGIU.webp	404	inline (in-page only)	2026-08-27-ai-bug-reports-are-now-a-lightning-ops-problem
https://kenashe.ai/_astro/hero.CpAKbV1z.png	https://kenashe.ai/_astro/hero.D26c4rLi.webp	200	hero (og:image + Article.image)	2026-08-27-ai-search-makes-the-answer-shorter-not-the-work
https://kenashe.ai/_astro/inline-1.DTCzUL1s.png	https://kenashe.ai/_astro/inline-1.By-maY96.webp	404	inline (in-page only)	2026-08-27-ai-search-makes-the-answer-shorter-not-the-work
https://kenashe.ai/_astro/hero.BGlFNx0i.png	https://kenashe.ai/_astro/hero.C6k4YoHy.webp	200	hero (og:image + Article.image)	2026-08-27-anthropics-python-sdk-is-tightening-the-agent-plumbing
https://kenashe.ai/_astro/inline-1.DZGooUSO.png	https://kenashe.ai/_astro/inline-1.C4HtjzhS.webp	404	inline (in-page only)	2026-08-27-anthropics-python-sdk-is-tightening-the-agent-plumbing
https://kenashe.ai/_astro/hero.CTCwwbIy.png	https://kenashe.ai/_astro/hero.BS1ue78e.webp	200	hero (og:image + Article.image)	2026-08-27-can-a-robot-think-out-loud-before-it-moves-r-tests-the-idea
https://kenashe.ai/_astro/inline-1.vemFHmH2.png	https://kenashe.ai/_astro/inline-1.bsL6El1M.webp	404	inline (in-page only)	2026-08-27-can-a-robot-think-out-loud-before-it-moves-r-tests-the-idea
https://kenashe.ai/_astro/inline-2.CHqZSvYO.png	https://kenashe.ai/_astro/inline-2.CI6_D2od.webp	404	inline (in-page only)	2026-08-27-can-a-robot-think-out-loud-before-it-moves-r-tests-the-idea
https://kenashe.ai/_astro/hero.C6yvRNod.png	https://kenashe.ai/_astro/hero.DIX34kvF.webp	200	hero (og:image + Article.image)	2026-08-27-correct-sql-answers-can-still-hide-broken-agent-work
https://kenashe.ai/_astro/inline-1.BoHFA-Yd.png	https://kenashe.ai/_astro/inline-1.islwsnnM.webp	404	inline (in-page only)	2026-08-27-correct-sql-answers-can-still-hide-broken-agent-work
https://kenashe.ai/_astro/hero.01D10UYa.png	https://kenashe.ai/_astro/hero.C47kPNKW.webp	200	hero (og:image + Article.image)	2026-08-27-gemini-omni-1-1-flash-needs-to-prove-control-not-just-speed
https://kenashe.ai/_astro/inline-1.D4c_6sq4.png	https://kenashe.ai/_astro/inline-1.CunUr1LP.webp	404	inline (in-page only)	2026-08-27-gemini-omni-1-1-flash-needs-to-prove-control-not-just-speed
https://kenashe.ai/_astro/hero.CmRMaQNT.png	https://kenashe.ai/_astro/hero.B6kadcJ8.webp	200	hero (og:image + Article.image)	2026-08-27-prefix-sliding-bets-most-reasoning-tokens-are-dead-weight
https://kenashe.ai/_astro/inline-1.BGKBLjhW.png	https://kenashe.ai/_astro/inline-1.D_LC5vXb.webp	404	inline (in-page only)	2026-08-27-prefix-sliding-bets-most-reasoning-tokens-are-dead-weight
https://kenashe.ai/_astro/inline-2.D6EQxrRI.png	https://kenashe.ai/_astro/inline-2.BZvQomxp.webp	404	inline (in-page only)	2026-08-27-prefix-sliding-bets-most-reasoning-tokens-are-dead-weight
https://kenashe.ai/_astro/inline-3.C-st6NqM.png	https://kenashe.ai/_astro/inline-3.C9ZotR-q.webp	404	inline (in-page only)	2026-08-27-prefix-sliding-bets-most-reasoning-tokens-are-dead-weight
https://kenashe.ai/_astro/hero.Dx29QQ47.png	https://kenashe.ai/_astro/hero.C2n3sZt4.webp	200	hero (og:image + Article.image)	2026-08-27-swarmworld-makes-a-case-for-agents-that-coordinate-through-artifacts
https://kenashe.ai/_astro/inline-1.CYwzVyBJ.png	https://kenashe.ai/_astro/inline-1.CdLLnQ0A.webp	404	inline (in-page only)	2026-08-27-swarmworld-makes-a-case-for-agents-that-coordinate-through-artifacts
https://kenashe.ai/_astro/hero.WuDqypCV.png	https://kenashe.ai/_astro/hero.CnvRP6Io.webp	200	hero (og:image + Article.image)	2026-08-27-vbvr-pro-makes-visual-reasoning-a-training-loop-not-a-demo
https://kenashe.ai/_astro/inline-1.Cb0GQeHG.png	https://kenashe.ai/_astro/inline-1.BOwTNtRl.webp	404	inline (in-page only)	2026-08-27-vbvr-pro-makes-visual-reasoning-a-training-loop-not-a-demo
https://kenashe.ai/_astro/hero.BjjH27yw.png	https://kenashe.ai/_astro/hero.DyARiSHn.webp	200	hero (og:image + Article.image)	2026-08-27-what-lora-rank-actually-buys-you-according-to-the-attention-math
https://kenashe.ai/_astro/inline-1.CXISzEVE.png	https://kenashe.ai/_astro/inline-1.C89DsiH_.webp	404	inline (in-page only)	2026-08-27-what-lora-rank-actually-buys-you-according-to-the-attention-math
https://kenashe.ai/_astro/inline-2.Btt0ws8m.png	https://kenashe.ai/_astro/inline-2.BL3a_I00.webp	404	inline (in-page only)	2026-08-27-what-lora-rank-actually-buys-you-according-to-the-attention-math
https://kenashe.ai/_astro/inline-3.BS5YkCLh.png	https://kenashe.ai/_astro/inline-3.DGceYKSo.webp	404	inline (in-page only)	2026-08-27-what-lora-rank-actually-buys-you-according-to-the-attention-math
https://kenashe.ai/_astro/hero.CljWPzKt.png	https://kenashe.ai/_astro/hero.w_rnzWlH.webp	200	hero (og:image + Article.image)	2026-08-28-a-sepsis-score-trained-from-trajectories-not-hourly-labels
https://kenashe.ai/_astro/inline-1.Dw_KK9d0.png	https://kenashe.ai/_astro/inline-1.CF4ztHhq.webp	404	inline (in-page only)	2026-08-28-a-sepsis-score-trained-from-trajectories-not-hourly-labels
https://kenashe.ai/_astro/hero.D3SPKkAo.png	https://kenashe.ai/_astro/hero.DhbnBGsK.webp	200	hero (og:image + Article.image)	2026-08-28-ai-edited-ads-expose-the-missing-owner-after-approval
https://kenashe.ai/_astro/inline-1.CH8G2jzm.png	https://kenashe.ai/_astro/inline-1.DxZaJW2M.webp	404	inline (in-page only)	2026-08-28-ai-edited-ads-expose-the-missing-owner-after-approval
https://kenashe.ai/_astro/hero.CeJRdzLl.png	https://kenashe.ai/_astro/hero.Bxerx8km.webp	200	hero (og:image + Article.image)	2026-08-28-cast-makes-clinical-model-audits-more-concrete
https://kenashe.ai/_astro/inline-1.B0pSQLr8.png	https://kenashe.ai/_astro/inline-1.9HZmj4-x.webp	404	inline (in-page only)	2026-08-28-cast-makes-clinical-model-audits-more-concrete
https://kenashe.ai/_astro/hero.D50OdVo0.png	https://kenashe.ai/_astro/hero.BAa0u1fH.webp	200	hero (og:image + Article.image)	2026-08-28-corporatebench-and-the-gap-between-demo-scale-and-company-scale
https://kenashe.ai/_astro/inline-1.Di2Q412E.png	https://kenashe.ai/_astro/inline-1.tu8zRWYb.webp	404	inline (in-page only)	2026-08-28-corporatebench-and-the-gap-between-demo-scale-and-company-scale
https://kenashe.ai/_astro/inline-2.DqWH14Jv.png	https://kenashe.ai/_astro/inline-2.BtxSU9f4.webp	404	inline (in-page only)	2026-08-28-corporatebench-and-the-gap-between-demo-scale-and-company-scale
https://kenashe.ai/_astro/hero.CcNUhav3.png	https://kenashe.ai/_astro/hero.cfyjwKhs.webp	200	hero (og:image + Article.image)	2026-08-28-gpu-backed-loans-are-coming-for-the-ai-infrastructure-stack
https://kenashe.ai/_astro/inline-1.DC2G9DMW.png	https://kenashe.ai/_astro/inline-1.b62420vk.webp	404	inline (in-page only)	2026-08-28-gpu-backed-loans-are-coming-for-the-ai-infrastructure-stack
https://kenashe.ai/_astro/hero.D8LA_H6E.png	https://kenashe.ai/_astro/hero.zq3fcsC5.webp	200	hero (og:image + Article.image)	2026-08-28-mcr-bench-shows-code-review-agents-still-lose-the-plot
https://kenashe.ai/_astro/inline-1.BuPidOHn.png	https://kenashe.ai/_astro/inline-1.CQftYjJm.webp	404	inline (in-page only)	2026-08-28-mcr-bench-shows-code-review-agents-still-lose-the-plot
https://kenashe.ai/_astro/hero.YitbGKV8.png	https://kenashe.ai/_astro/hero.Bbod9bpZ.webp	200	hero (og:image + Article.image)	2026-08-28-puro-2b-makes-small-model-pretraining-feel-operator-sized
https://kenashe.ai/_astro/inline-1.DtiCZo4B.png	https://kenashe.ai/_astro/inline-1.DcgQd83k.webp	404	inline (in-page only)	2026-08-28-puro-2b-makes-small-model-pretraining-feel-operator-sized
https://kenashe.ai/_astro/hero.Cm5SNQzt.png	https://kenashe.ai/_astro/hero.UnPXJeuN.webp	200	hero (og:image + Article.image)	2026-08-28-swe-prime-argues-coding-agents-need-cleaner-wins-not-more-wins
https://kenashe.ai/_astro/inline-1.BHxF37p7.png	https://kenashe.ai/_astro/inline-1.Dc_EHoG5.webp	404	inline (in-page only)	2026-08-28-swe-prime-argues-coding-agents-need-cleaner-wins-not-more-wins
https://kenashe.ai/_astro/hero.itoamBko.png	https://kenashe.ai/_astro/hero.B48yOIFe.webp	200	hero (og:image + Article.image)	2026-08-28-what-a-moral-probe-finds-inside-an-llm-structure-not-a-single-switch
https://kenashe.ai/_astro/inline-1.DzzmAh91.png	https://kenashe.ai/_astro/inline-1.CJw9hNAR.webp	404	inline (in-page only)	2026-08-28-what-a-moral-probe-finds-inside-an-llm-structure-not-a-single-switch
https://kenashe.ai/_astro/inline-2.BWrgb2Ce.png	https://kenashe.ai/_astro/inline-2.BYH_FuAR.webp	404	inline (in-page only)	2026-08-28-what-a-moral-probe-finds-inside-an-llm-structure-not-a-single-switch
https://kenashe.ai/_astro/hero.4icYCYEa.png	https://kenashe.ai/_astro/hero.nhzjUzw8.webp	200	hero (og:image + Article.image)	2026-08-28-wikiskill-and-the-case-for-giving-agents-a-memory-that-compounds
https://kenashe.ai/_astro/inline-1.CnXWohOA.png	https://kenashe.ai/_astro/inline-1.CPhoopuw.webp	404	inline (in-page only)	2026-08-28-wikiskill-and-the-case-for-giving-agents-a-memory-that-compounds
https://kenashe.ai/_astro/inline-2.Dv1xh0O9.png	https://kenashe.ai/_astro/inline-2.DIsftcaj.webp	404	inline (in-page only)	2026-08-28-wikiskill-and-the-case-for-giving-agents-a-memory-that-compounds
https://kenashe.ai/_astro/hero.Cw_ptDVy.png	https://kenashe.ai/_astro/hero.CX7T35MS.webp	200	hero (og:image + Article.image)	2026-08-29-agent-payments-are-a-product-problem-before-they-are-a-currency-problem
https://kenashe.ai/_astro/inline-1.D24362Yx.png	https://kenashe.ai/_astro/inline-1.CZQwNJwS.webp	404	inline (in-page only)	2026-08-29-agent-payments-are-a-product-problem-before-they-are-a-currency-problem
https://kenashe.ai/_astro/hero.CJvNqNGv.png	https://kenashe.ai/_astro/hero.CtDE8_rL.webp	200	hero (og:image + Article.image)	2026-08-29-ai-search-is-turning-attribution-into-the-real-seo-problem
https://kenashe.ai/_astro/inline-1.D4iRLdij.png	https://kenashe.ai/_astro/inline-1.CnEPgcY4.webp	404	inline (in-page only)	2026-08-29-ai-search-is-turning-attribution-into-the-real-seo-problem
https://kenashe.ai/_astro/hero.BUdASwdT.png	https://kenashe.ai/_astro/hero.CfRRMmwk.webp	200	hero (og:image + Article.image)	2026-08-29-debian-cracks-the-door-on-generative-ai-what-the-vote-actually-says
https://kenashe.ai/_astro/inline-1.5Gm2O5k6.png	https://kenashe.ai/_astro/inline-1.BO00cg82.webp	200	inline (in-page only)	2026-08-29-debian-cracks-the-door-on-generative-ai-what-the-vote-actually-says
https://kenashe.ai/_astro/inline-2.GvTEMtHh.png	https://kenashe.ai/_astro/inline-2.Bt5YmWL5.webp	200	inline (in-page only)	2026-08-29-debian-cracks-the-door-on-generative-ai-what-the-vote-actually-says
https://kenashe.ai/_astro/inline-3.f-ceJrSt.png	https://kenashe.ai/_astro/inline-3.BkTUxstt.webp	200	inline (in-page only)	2026-08-29-debian-cracks-the-door-on-generative-ai-what-the-vote-actually-says
https://kenashe.ai/_astro/hero.BFQyv-eI.png	https://kenashe.ai/_astro/hero.DxWdua1U.webp	200	hero (og:image + Article.image)	2026-08-29-openai-cuts-off-cursor-after-spacex-buys-the-coding-tool
https://kenashe.ai/_astro/inline-1.nIobrDO2.png	https://kenashe.ai/_astro/inline-1.aoY4Owfl.webp	200	inline (in-page only)	2026-08-29-openai-cuts-off-cursor-after-spacex-buys-the-coding-tool
https://kenashe.ai/_astro/inline-2.BfxKldNk.png	https://kenashe.ai/_astro/inline-2.TtfSVFRc.webp	200	inline (in-page only)	2026-08-29-openai-cuts-off-cursor-after-spacex-buys-the-coding-tool
https://kenashe.ai/_astro/hero.De-MJUt4.png	https://kenashe.ai/_astro/hero.CkrsBJEj.webp	200	hero (og:image + Article.image)	2026-08-29-openais-manga-clip-is-a-demo-not-workflow-proof
https://kenashe.ai/_astro/inline-1.DEI5Dkzr.png	https://kenashe.ai/_astro/inline-1.CAp2dauP.webp	404	inline (in-page only)	2026-08-29-openais-manga-clip-is-a-demo-not-workflow-proof
