# Site-hosted image URL mapping, Phase B batch 6. Hashes computed with Rollup (the algorithm Astro uses for /_astro/ asset names).
# served_today: production HTTP status of old_url before the batch. 404 = original never emitted (only sized derivatives), no redirect needed.
# old_url	new_url	served_today	role	post_slug
https://kenashe.ai/_astro/inline-2.Cb2OM1vd.png	https://kenashe.ai/_astro/inline-2.B9sJYnGC.webp	404	inline (in-page only)	2026-08-14-gemini-3-7-flash-lands-what-the-announcement-actually-says-and-doesnt
https://kenashe.ai/_astro/inline-3.BvZEjDkm.png	https://kenashe.ai/_astro/inline-3.CC8issAi.webp	404	inline (in-page only)	2026-08-14-gemini-3-7-flash-lands-what-the-announcement-actually-says-and-doesnt
https://kenashe.ai/_astro/hero.DJe9psPs.png	https://kenashe.ai/_astro/hero.CyT_AWNS.webp	200	hero (og:image + Article.image)	2026-08-14-llms-know-when-to-back-off-but-still-guess-too-specifically
https://kenashe.ai/_astro/inline-1.BqECovTY.png	https://kenashe.ai/_astro/inline-1.CmCofKne.webp	404	inline (in-page only)	2026-08-14-llms-know-when-to-back-off-but-still-guess-too-specifically
https://kenashe.ai/_astro/hero.AWnKZIvs.png	https://kenashe.ai/_astro/hero.DlASoY9f.webp	200	hero (og:image + Article.image)	2026-08-14-mimir-v1-tests-whether-small-open-models-can-win-on-clean-data
https://kenashe.ai/_astro/inline-1.BZN4J8f4.png	https://kenashe.ai/_astro/inline-1.vbNsdBHO.webp	404	inline (in-page only)	2026-08-14-mimir-v1-tests-whether-small-open-models-can-win-on-clean-data
https://kenashe.ai/_astro/hero.BD4I7ROH.png	https://kenashe.ai/_astro/hero.BFUj-l0K.webp	200	hero (og:image + Article.image)	2026-08-14-omniscientist-argues-that-ai-scientists-need-eyes-not-just-workflows
https://kenashe.ai/_astro/inline-1.l03T7yi1.png	https://kenashe.ai/_astro/inline-1.DXt-beSn.webp	404	inline (in-page only)	2026-08-14-omniscientist-argues-that-ai-scientists-need-eyes-not-just-workflows
https://kenashe.ai/_astro/hero.CFLFGBUs.png	https://kenashe.ai/_astro/hero.Cum4KrW3.webp	200	hero (og:image + Article.image)	2026-08-15-a-one-line-hacker-news-item-is-not-enough-context
https://kenashe.ai/_astro/inline-1.Drxd3-Ro.png	https://kenashe.ai/_astro/inline-1.C3bGmujO.webp	404	inline (in-page only)	2026-08-15-a-one-line-hacker-news-item-is-not-enough-context
https://kenashe.ai/_astro/hero.DrU0xDml.png	https://kenashe.ai/_astro/hero.DR1Y1HHS.webp	200	hero (og:image + Article.image)	2026-08-15-ai-by-hand-is-still-the-fastest-way-to-debug-your-model-instincts
https://kenashe.ai/_astro/inline-1.C9Z4ce4m.png	https://kenashe.ai/_astro/inline-1.DEndWX2i.webp	404	inline (in-page only)	2026-08-15-ai-by-hand-is-still-the-fastest-way-to-debug-your-model-instincts
https://kenashe.ai/_astro/hero.Bs0Ynb-5.png	https://kenashe.ai/_astro/hero.D82OxrGb.webp	200	hero (og:image + Article.image)	2026-08-15-ai-labs-are-smart-but-the-deployment-loop-is-smarter
https://kenashe.ai/_astro/inline-1.B4vb_AFD.png	https://kenashe.ai/_astro/inline-1.VUroG7EY.webp	404	inline (in-page only)	2026-08-15-ai-labs-are-smart-but-the-deployment-loop-is-smarter
https://kenashe.ai/_astro/hero.BFmcOPWY.png	https://kenashe.ai/_astro/hero.DQoVFYE7.webp	200	hero (og:image + Article.image)	2026-08-15-glm-5-3-and-the-problem-with-top-open-weight-coding-model-claims
https://kenashe.ai/_astro/inline-1.DF8Thdbu.png	https://kenashe.ai/_astro/inline-1.CAptdtNn.webp	404	inline (in-page only)	2026-08-15-glm-5-3-and-the-problem-with-top-open-weight-coding-model-claims
https://kenashe.ai/_astro/hero.g7auBg1r.png	https://kenashe.ai/_astro/hero.BG4grGSk.webp	200	hero (og:image + Article.image)	2026-08-15-homomorphic-encryption-is-the-privacy-layer-ai-keeps-circling-back-to
https://kenashe.ai/_astro/inline-1.DGnIuFvC.png	https://kenashe.ai/_astro/inline-1.Dcpry28e.webp	404	inline (in-page only)	2026-08-15-homomorphic-encryption-is-the-privacy-layer-ai-keeps-circling-back-to
https://kenashe.ai/_astro/hero.C8Kcfrt-.png	https://kenashe.ai/_astro/hero.DHHkFdyk.webp	200	hero (og:image + Article.image)	2026-08-15-seo-is-becoming-an-ai-visibility-problem
https://kenashe.ai/_astro/inline-1.D68CMmvc.png	https://kenashe.ai/_astro/inline-1.BZiiywAY.webp	404	inline (in-page only)	2026-08-15-seo-is-becoming-an-ai-visibility-problem
https://kenashe.ai/_astro/hero.DGkHv8Ew.png	https://kenashe.ai/_astro/hero.DdcQUGMz.webp	200	hero (og:image + Article.image)	2026-08-15-the-four-places-your-ai-chats-can-end-up
https://kenashe.ai/_astro/inline-1.vgam2FsX.png	https://kenashe.ai/_astro/inline-1.BWabe2fi.webp	404	inline (in-page only)	2026-08-15-the-four-places-your-ai-chats-can-end-up
https://kenashe.ai/_astro/hero.DTh90iGS.png	https://kenashe.ai/_astro/hero.BoKR-WjY.webp	200	hero (og:image + Article.image)	2026-08-15-what-actually-makes-a-claude-code-session-productive
https://kenashe.ai/_astro/inline-1.D7w_zN1z.png	https://kenashe.ai/_astro/inline-1.BOwvOnRL.webp	404	inline (in-page only)	2026-08-15-what-actually-makes-a-claude-code-session-productive
https://kenashe.ai/_astro/inline-2.DkdQrh-T.png	https://kenashe.ai/_astro/inline-2.DiuWNdgR.webp	404	inline (in-page only)	2026-08-15-what-actually-makes-a-claude-code-session-productive
https://kenashe.ai/_astro/hero.DH93EExD.png	https://kenashe.ai/_astro/hero.CgTBNa0O.webp	200	hero (og:image + Article.image)	2026-08-15-what-openais-v3-1-0-sdk-changelog-tells-us-about-its-roadmap
https://kenashe.ai/_astro/inline-1.Db2vzW6F.png	https://kenashe.ai/_astro/inline-1.CRaKeoZj.webp	404	inline (in-page only)	2026-08-15-what-openais-v3-1-0-sdk-changelog-tells-us-about-its-roadmap
https://kenashe.ai/_astro/inline-2.BqGXk4Pz.png	https://kenashe.ai/_astro/inline-2.CP8AbzVi.webp	404	inline (in-page only)	2026-08-15-what-openais-v3-1-0-sdk-changelog-tells-us-about-its-roadmap
https://kenashe.ai/_astro/inline-3.AwLwIUTS.png	https://kenashe.ai/_astro/inline-3.gqOD6xKd.webp	404	inline (in-page only)	2026-08-15-what-openais-v3-1-0-sdk-changelog-tells-us-about-its-roadmap
https://kenashe.ai/_astro/hero.qRFhrJu7.png	https://kenashe.ai/_astro/hero.jmRdAAPM.webp	200	hero (og:image + Article.image)	2026-08-15-what-the-summer-2026-open-model-data-actually-shows
https://kenashe.ai/_astro/inline-1.PQrMB6ni.png	https://kenashe.ai/_astro/inline-1.cTFjXLt4.webp	404	inline (in-page only)	2026-08-15-what-the-summer-2026-open-model-data-actually-shows
https://kenashe.ai/_astro/inline-2.DNIYrdcq.png	https://kenashe.ai/_astro/inline-2.B5BwbdQm.webp	404	inline (in-page only)	2026-08-15-what-the-summer-2026-open-model-data-actually-shows
https://kenashe.ai/_astro/inline-3.BX6IkNwx.png	https://kenashe.ai/_astro/inline-3.1K02F-3_.webp	404	inline (in-page only)	2026-08-15-what-the-summer-2026-open-model-data-actually-shows
https://kenashe.ai/_astro/hero.C3LEJfot.png	https://kenashe.ai/_astro/hero.DWugqHA_.webp	200	hero (og:image + Article.image)	2026-08-16-ai-coding-feels-like-managing-a-very-literal-junior-engineer
https://kenashe.ai/_astro/inline-1.CkFXHLvF.png	https://kenashe.ai/_astro/inline-1.CvIxnpzc.webp	404	inline (in-page only)	2026-08-16-ai-coding-feels-like-managing-a-very-literal-junior-engineer
https://kenashe.ai/_astro/hero.TT_whHpP.png	https://kenashe.ai/_astro/hero.BGdqNNWA.webp	200	hero (og:image + Article.image)	2026-08-16-ai-drug-discovery-in-2026-what-the-nature-review-actually-says-we-can-do
https://kenashe.ai/_astro/inline-1.DMIXky1r.png	https://kenashe.ai/_astro/inline-1.DkGpgFHF.webp	404	inline (in-page only)	2026-08-16-ai-drug-discovery-in-2026-what-the-nature-review-actually-says-we-can-do
https://kenashe.ai/_astro/inline-2.B9IaRGbP.png	https://kenashe.ai/_astro/inline-2.BBLZhQVa.webp	404	inline (in-page only)	2026-08-16-ai-drug-discovery-in-2026-what-the-nature-review-actually-says-we-can-do
https://kenashe.ai/_astro/inline-3.bdjDYsSE.png	https://kenashe.ai/_astro/inline-3.D4pizBoR.webp	404	inline (in-page only)	2026-08-16-ai-drug-discovery-in-2026-what-the-nature-review-actually-says-we-can-do
https://kenashe.ai/_astro/hero.5GP1XvGn.png	https://kenashe.ai/_astro/hero.9X461ZZl.webp	200	hero (og:image + Article.image)	2026-08-16-alzheimers-surgery-claims-need-evidence-before-amplification
https://kenashe.ai/_astro/inline-1.BmbsrjlR.png	https://kenashe.ai/_astro/inline-1.CV1qNu-L.webp	404	inline (in-page only)	2026-08-16-alzheimers-surgery-claims-need-evidence-before-amplification
https://kenashe.ai/_astro/hero.CCuSGW3F.png	https://kenashe.ai/_astro/hero.Bn6uGHq4.webp	200	hero (og:image + Article.image)	2026-08-16-apples-reported-alibaba-deal-is-a-china-ai-reality-check
https://kenashe.ai/_astro/inline-1.oI0HaY_5.png	https://kenashe.ai/_astro/inline-1.B93b67Ps.webp	404	inline (in-page only)	2026-08-16-apples-reported-alibaba-deal-is-a-china-ai-reality-check
https://kenashe.ai/_astro/hero.CoDvBrU3.png	https://kenashe.ai/_astro/hero.CdKKnI86.webp	200	hero (og:image + Article.image)	2026-08-16-local-llms-still-have-a-24gb-gpu-problem
https://kenashe.ai/_astro/inline-1.Bt0NkQlh.png	https://kenashe.ai/_astro/inline-1.MbYz4vRR.webp	404	inline (in-page only)	2026-08-16-local-llms-still-have-a-24gb-gpu-problem
https://kenashe.ai/_astro/hero.DO5sPyX-.png	https://kenashe.ai/_astro/hero.te0XsPsD.webp	200	hero (og:image + Article.image)	2026-08-16-qwen3-8-27b-looks-useful-as-overnight-local-coding-labor
https://kenashe.ai/_astro/inline-1.B627wAlI.png	https://kenashe.ai/_astro/inline-1.Cphoij1F.webp	404	inline (in-page only)	2026-08-16-qwen3-8-27b-looks-useful-as-overnight-local-coding-labor
https://kenashe.ai/_astro/hero.B4dm5cPD.png	https://kenashe.ai/_astro/hero.C-kKzl0v.webp	200	hero (og:image + Article.image)	2026-08-16-qwens-basic-ray-tracer-demo-is-really-about-closed-loop-coding
https://kenashe.ai/_astro/inline-1.DAydKd89.png	https://kenashe.ai/_astro/inline-1.CVuEX01p.webp	404	inline (in-page only)	2026-08-16-qwens-basic-ray-tracer-demo-is-really-about-closed-loop-coding
https://kenashe.ai/_astro/hero.FY5DykjK.png	https://kenashe.ai/_astro/hero.B8IObQP3.webp	200	hero (og:image + Article.image)	2026-08-16-the-120b-gemma-rumor-is-really-about-trust-not-benchmarks
https://kenashe.ai/_astro/inline-1.DaZeT_ab.png	https://kenashe.ai/_astro/inline-1.AuNcHy5v.webp	404	inline (in-page only)	2026-08-16-the-120b-gemma-rumor-is-really-about-trust-not-benchmarks
https://kenashe.ai/_astro/hero.DZor63uu.png	https://kenashe.ai/_astro/hero.D4tUnO0u.webp	200	hero (og:image + Article.image)	2026-08-16-the-fifth-grade-llm-thought-experiment-what-a-capped-training-corpus-actually
https://kenashe.ai/_astro/inline-1.DFUO52G8.png	https://kenashe.ai/_astro/inline-1.Cu3woLHD.webp	404	inline (in-page only)	2026-08-16-the-fifth-grade-llm-thought-experiment-what-a-capped-training-corpus-actually
https://kenashe.ai/_astro/inline-2.BDuY2FVX.png	https://kenashe.ai/_astro/inline-2.B-QGCJCd.webp	404	inline (in-page only)	2026-08-16-the-fifth-grade-llm-thought-experiment-what-a-capped-training-corpus-actually
https://kenashe.ai/_astro/hero.ChhTcHnw.png	https://kenashe.ai/_astro/hero.BLVNgOWh.webp	200	hero (og:image + Article.image)	2026-08-16-the-working-memory-gap-runs-both-ways
https://kenashe.ai/_astro/inline-1.DBEQW58O.png	https://kenashe.ai/_astro/inline-1.CvVcQ9TM.webp	404	inline (in-page only)	2026-08-16-the-working-memory-gap-runs-both-ways
https://kenashe.ai/_astro/inline-2.ByrM6Yam.png	https://kenashe.ai/_astro/inline-2.x8fxw3f_.webp	404	inline (in-page only)	2026-08-16-the-working-memory-gap-runs-both-ways
https://kenashe.ai/_astro/inline-3.CYKJYInp.png	https://kenashe.ai/_astro/inline-3.BjofryTo.webp	404	inline (in-page only)	2026-08-16-the-working-memory-gap-runs-both-ways
https://kenashe.ai/_astro/hero.5aR3aUQR.png	https://kenashe.ai/_astro/hero.DqLb8e-S.webp	200	hero (og:image + Article.image)	2026-08-17-agentic-marketing-roi-starts-after-the-hours-are-saved
https://kenashe.ai/_astro/inline-1.D5Q3mCnM.png	https://kenashe.ai/_astro/inline-1.CjEFJqsM.webp	404	inline (in-page only)	2026-08-17-agentic-marketing-roi-starts-after-the-hours-are-saved
https://kenashe.ai/_astro/hero.fafCTFu9.png	https://kenashe.ai/_astro/hero.BC7EIsd_.webp	200	hero (og:image + Article.image)	2026-08-17-gemini-3-7-flash-and-the-new-floor-for-cheap-models
https://kenashe.ai/_astro/inline-1.DbCHhxLC.png	https://kenashe.ai/_astro/inline-1.ClL-HhlW.webp	404	inline (in-page only)	2026-08-17-gemini-3-7-flash-and-the-new-floor-for-cheap-models
https://kenashe.ai/_astro/hero.Bg94DgGT.png	https://kenashe.ai/_astro/hero.CF8dDgoa.webp	200	hero (og:image + Article.image)	2026-08-17-lp-nas-puts-a-linear-program-inside-differentiable-architecture-search
https://kenashe.ai/_astro/inline-1.Dg7VPYz-.png	https://kenashe.ai/_astro/inline-1.0HabqvS_.webp	404	inline (in-page only)	2026-08-17-lp-nas-puts-a-linear-program-inside-differentiable-architecture-search
https://kenashe.ai/_astro/hero.D3Jno3RL.png	https://kenashe.ai/_astro/hero.Bg6clyIi.webp	200	hero (og:image + Article.image)	2026-08-17-openais-defender-window-is-small-but-real
https://kenashe.ai/_astro/inline-1.DvZh4SnV.png	https://kenashe.ai/_astro/inline-1.IVILZKq0.webp	404	inline (in-page only)	2026-08-17-openais-defender-window-is-small-but-real
https://kenashe.ai/_astro/hero.G8w10rbX.png	https://kenashe.ai/_astro/hero.C-x5qyWC.webp	200	hero (og:image + Article.image)	2026-08-17-recipenet-treats-procedures-as-structure-not-flat-tables
https://kenashe.ai/_astro/inline-1.BbhRvuGx.png	https://kenashe.ai/_astro/inline-1.LdQdEZNg.webp	404	inline (in-page only)	2026-08-17-recipenet-treats-procedures-as-structure-not-flat-tables
https://kenashe.ai/_astro/inline-2.CSTzeFvt.png	https://kenashe.ai/_astro/inline-2.BXwv69nI.webp	404	inline (in-page only)	2026-08-17-recipenet-treats-procedures-as-structure-not-flat-tables
https://kenashe.ai/_astro/inline-3.DOP9gqeL.png	https://kenashe.ai/_astro/inline-3.Cbm4_MtF.webp	404	inline (in-page only)	2026-08-17-recipenet-treats-procedures-as-structure-not-flat-tables
https://kenashe.ai/_astro/hero.BatEIc0Q.png	https://kenashe.ai/_astro/hero.DXXI_cCI.webp	200	hero (og:image + Article.image)	2026-08-17-stop-making-one-prompt-read-the-sources-and-cast-the-vote
https://kenashe.ai/_astro/inline-1.1K1n3XqF.png	https://kenashe.ai/_astro/inline-1.CK6rYmQu.webp	404	inline (in-page only)	2026-08-17-stop-making-one-prompt-read-the-sources-and-cast-the-vote
https://kenashe.ai/_astro/inline-2.C1BZTeLb.png	https://kenashe.ai/_astro/inline-2.Ba2ovg8J.webp	404	inline (in-page only)	2026-08-17-stop-making-one-prompt-read-the-sources-and-cast-the-vote
https://kenashe.ai/_astro/hero.eh6a0J1O.png	https://kenashe.ai/_astro/hero.DhJJt5Pw.webp	200	hero (og:image + Article.image)	2026-08-17-synthetic-health-tables-need-structure-before-generation
https://kenashe.ai/_astro/inline-1.DMpUatA8.png	https://kenashe.ai/_astro/inline-1.2dZzyYOM.webp	404	inline (in-page only)	2026-08-17-synthetic-health-tables-need-structure-before-generation
https://kenashe.ai/_astro/hero.DnxHRiP3.png	https://kenashe.ai/_astro/hero.B5JTUE3r.webp	200	hero (og:image + Article.image)	2026-08-17-the-real-lesson-in-a-deep-learning-model-that-dates-cave-art-handprints
https://kenashe.ai/_astro/inline-1.CYDMYET7.png	https://kenashe.ai/_astro/inline-1.DyfUlpsx.webp	200	inline (in-page only)	2026-08-17-the-real-lesson-in-a-deep-learning-model-that-dates-cave-art-handprints
https://kenashe.ai/_astro/inline-2.B3HM5aDe.png	https://kenashe.ai/_astro/inline-2.DmxjUNtd.webp	200	inline (in-page only)	2026-08-17-the-real-lesson-in-a-deep-learning-model-that-dates-cave-art-handprints
https://kenashe.ai/_astro/inline-3.DxCWGfUO.png	https://kenashe.ai/_astro/inline-3.IVH0GlGL.webp	200	inline (in-page only)	2026-08-17-the-real-lesson-in-a-deep-learning-model-that-dates-cave-art-handprints
https://kenashe.ai/_astro/hero.BcChGWjz.png	https://kenashe.ai/_astro/hero.De3qHPla.webp	200	hero (og:image + Article.image)	2026-08-17-tip-brings-materials-models-closer-to-real-operating-conditions
https://kenashe.ai/_astro/inline-1.C4rd3UTM.png	https://kenashe.ai/_astro/inline-1.cDVGszdR.webp	404	inline (in-page only)	2026-08-17-tip-brings-materials-models-closer-to-real-operating-conditions
https://kenashe.ai/_astro/hero.CX-wvbjh.png	https://kenashe.ai/_astro/hero.CPzaaDww.webp	200	hero (og:image + Article.image)	2026-08-17-yopo-makes-abstention-cheaper-by-reading-the-model-before-it-lies
https://kenashe.ai/_astro/inline-1.Cn6IH9ck.png	https://kenashe.ai/_astro/inline-1.DmUQ1ySX.webp	404	inline (in-page only)	2026-08-17-yopo-makes-abstention-cheaper-by-reading-the-model-before-it-lies
https://kenashe.ai/_astro/hero.BEVjsRbW.png	https://kenashe.ai/_astro/hero.DAKMKdoo.webp	200	hero (og:image + Article.image)	2026-08-18-ai-literacy-is-the-new-fault-line-what-openais-codeai-deal-actually-signals
https://kenashe.ai/_astro/inline-1.CFsvxVVP.png	https://kenashe.ai/_astro/inline-1.DaSNlaMe.webp	404	inline (in-page only)	2026-08-18-ai-literacy-is-the-new-fault-line-what-openais-codeai-deal-actually-signals
https://kenashe.ai/_astro/inline-2.CXwAJG1D.png	https://kenashe.ai/_astro/inline-2.IBUf5gWC.webp	404	inline (in-page only)	2026-08-18-ai-literacy-is-the-new-fault-line-what-openais-codeai-deal-actually-signals
https://kenashe.ai/_astro/inline-3.DE061O_m.png	https://kenashe.ai/_astro/inline-3.o63Pe0jt.webp	404	inline (in-page only)	2026-08-18-ai-literacy-is-the-new-fault-line-what-openais-codeai-deal-actually-signals
https://kenashe.ai/_astro/hero.Bn_MlcrB.png	https://kenashe.ai/_astro/hero.CkdlVBKY.webp	200	hero (og:image + Article.image)	2026-08-18-alphaevolve-nudges-the-matrix-multiplication-exponent-lower
https://kenashe.ai/_astro/inline-1.CiXkRQQQ.png	https://kenashe.ai/_astro/inline-1.RDSnZmcB.webp	404	inline (in-page only)	2026-08-18-alphaevolve-nudges-the-matrix-multiplication-exponent-lower
https://kenashe.ai/_astro/hero.qaVSpzlG.png	https://kenashe.ai/_astro/hero.CzvGLlx4.webp	200	hero (og:image + Article.image)	2026-08-18-autosr-turns-symbolic-regression-into-a-research-state-search
https://kenashe.ai/_astro/inline-1.CEQ8xqS3.png	https://kenashe.ai/_astro/inline-1.D7-AoxjF.webp	404	inline (in-page only)	2026-08-18-autosr-turns-symbolic-regression-into-a-research-state-search
https://kenashe.ai/_astro/hero.CANOYXSA.png	https://kenashe.ai/_astro/hero.C6jfwj5j.webp	200	hero (og:image + Article.image)	2026-08-18-calibench-tests-whether-video-models-roll-fair-dice
https://kenashe.ai/_astro/inline-1.m3_KfkyM.png	https://kenashe.ai/_astro/inline-1.CWtcyCxP.webp	404	inline (in-page only)	2026-08-18-calibench-tests-whether-video-models-roll-fair-dice
https://kenashe.ai/_astro/hero.07TY13JO.png	https://kenashe.ai/_astro/hero.CBxRRlcV.webp	200	hero (og:image + Article.image)	2026-08-18-can-generated-text-prove-which-internal-path-a-model-took
https://kenashe.ai/_astro/inline-1.RYrSgQhP.png	https://kenashe.ai/_astro/inline-1.AoDTGjEc.webp	404	inline (in-page only)	2026-08-18-can-generated-text-prove-which-internal-path-a-model-took
https://kenashe.ai/_astro/inline-2.CwL5qEag.png	https://kenashe.ai/_astro/inline-2.DSqlgqGd.webp	404	inline (in-page only)	2026-08-18-can-generated-text-prove-which-internal-path-a-model-took
https://kenashe.ai/_astro/inline-3.D7dD3bYE.png	https://kenashe.ai/_astro/inline-3.QJfKofbJ.webp	404	inline (in-page only)	2026-08-18-can-generated-text-prove-which-internal-path-a-model-took
https://kenashe.ai/_astro/hero.4HZsZ9qT.png	https://kenashe.ai/_astro/hero.CIiX76_M.webp	200	hero (og:image + Article.image)	2026-08-18-chatgpt-fan-out-queries-are-turning-seo-into-evidence-design
https://kenashe.ai/_astro/inline-1.Cft4DT_7.png	https://kenashe.ai/_astro/inline-1.DtGxH-29.webp	404	inline (in-page only)	2026-08-18-chatgpt-fan-out-queries-are-turning-seo-into-evidence-design
https://kenashe.ai/_astro/hero.DDdYo6Vj.png	https://kenashe.ai/_astro/hero.CXXY-Ip-.webp	200	hero (og:image + Article.image)	2026-08-18-model-hypnosis-turns-harmless-prompt-quirks-into-a-control-surface
https://kenashe.ai/_astro/inline-1.BGOnglaQ.png	https://kenashe.ai/_astro/inline-1.tNhbV1U5.webp	404	inline (in-page only)	2026-08-18-model-hypnosis-turns-harmless-prompt-quirks-into-a-control-surface
https://kenashe.ai/_astro/hero.DgUf5hho.png	https://kenashe.ai/_astro/hero.5Ahhv68Q.webp	200	hero (og:image + Article.image)	2026-08-18-paywards-reported-glasswing-access-is-an-ai-security-story-not-a-crypto-story
https://kenashe.ai/_astro/inline-1.C6r8Wt0X.png	https://kenashe.ai/_astro/inline-1.Dofso2e8.webp	404	inline (in-page only)	2026-08-18-paywards-reported-glasswing-access-is-an-ai-security-story-not-a-crypto-story
https://kenashe.ai/_astro/hero.DM8amsyr.png	https://kenashe.ai/_astro/hero.B2H5Bolp.webp	200	hero (og:image + Article.image)	2026-08-18-pihf-turns-prompts-into-a-versioned-policy-layer
https://kenashe.ai/_astro/inline-1.CIHiIUyv.png	https://kenashe.ai/_astro/inline-1.DkvsSezP.webp	404	inline (in-page only)	2026-08-18-pihf-turns-prompts-into-a-versioned-policy-layer
https://kenashe.ai/_astro/hero.BWahF718.png	https://kenashe.ai/_astro/hero.DG5OhKxU.webp	200	hero (og:image + Article.image)	2026-08-18-proteus-and-the-case-against-fixed-memory-in-long-context-models
https://kenashe.ai/_astro/inline-1.Dn0OMKaV.png	https://kenashe.ai/_astro/inline-1.sD54A4Yi.webp	200	inline (in-page only)	2026-08-18-proteus-and-the-case-against-fixed-memory-in-long-context-models
https://kenashe.ai/_astro/inline-2.BgJdYuVM.png	https://kenashe.ai/_astro/inline-2.BOLJEn_I.webp	200	inline (in-page only)	2026-08-18-proteus-and-the-case-against-fixed-memory-in-long-context-models
https://kenashe.ai/_astro/inline-3.BQEHVRW6.png	https://kenashe.ai/_astro/inline-3.xVh9pGST.webp	200	inline (in-page only)	2026-08-18-proteus-and-the-case-against-fixed-memory-in-long-context-models
https://kenashe.ai/_astro/hero.Dty2InO8.png	https://kenashe.ai/_astro/hero.BAOFG3JE.webp	200	hero (og:image + Article.image)	2026-08-19-chatgpt-ads-moves-into-europes-comparison-moment
https://kenashe.ai/_astro/inline-1.B20yHsbm.png	https://kenashe.ai/_astro/inline-1.Ce3x95r0.webp	200	inline (in-page only)	2026-08-19-chatgpt-ads-moves-into-europes-comparison-moment
https://kenashe.ai/_astro/hero.DstW3OUG.png	https://kenashe.ai/_astro/hero.BppVBMFo.webp	200	hero (og:image + Article.image)	2026-08-19-google-ai-mode-traffic-is-now-an-attribution-problem
https://kenashe.ai/_astro/inline-1.Bb0WBwGe.png	https://kenashe.ai/_astro/inline-1.BGt1zCIe.webp	404	inline (in-page only)	2026-08-19-google-ai-mode-traffic-is-now-an-attribution-problem
https://kenashe.ai/_astro/hero.BRz4UnDP.png	https://kenashe.ai/_astro/hero.Ckm1FtjL.webp	200	hero (og:image + Article.image)	2026-08-19-llm-reward-shaping-without-changing-the-goal
https://kenashe.ai/_astro/inline-1.CqBcu7LO.png	https://kenashe.ai/_astro/inline-1.BtdR7XCE.webp	404	inline (in-page only)	2026-08-19-llm-reward-shaping-without-changing-the-goal
https://kenashe.ai/_astro/hero.DBqpnVYk.png	https://kenashe.ai/_astro/hero.oe0ENwaV.webp	200	hero (og:image + Article.image)	2026-08-19-openais-national-security-oversight-push-is-about-institutional-capacity
https://kenashe.ai/_astro/inline-1.M2wcCTKF.png	https://kenashe.ai/_astro/inline-1.BxST607W.webp	404	inline (in-page only)	2026-08-19-openais-national-security-oversight-push-is-about-institutional-capacity
https://kenashe.ai/_astro/hero.DXC1LGci.png	https://kenashe.ai/_astro/hero.Dzh3akhe.webp	200	hero (og:image + Article.image)	2026-08-19-pennsylvania-turns-ai-compute-into-a-local-permission-problem
https://kenashe.ai/_astro/inline-1.DbDzGDRu.png	https://kenashe.ai/_astro/inline-1.Bm23DDDO.webp	404	inline (in-page only)	2026-08-19-pennsylvania-turns-ai-compute-into-a-local-permission-problem
