# Site-hosted image URL mapping, Phase B batch 9. Hashes computed with Rollup (the algorithm Astro uses for /_astro/ asset names).
# served_today: production HTTP status of old_url before the batch. 404 = original never emitted (only sized derivatives), no redirect needed.
# old_url	new_url	served_today	role	post_slug
https://kenashe.ai/_astro/inline-2.BNsRN-A5.png	https://kenashe.ai/_astro/inline-2.CDT3CaCi.webp	404	inline (in-page only)	2026-09-14-what-fyxers-ai-inbox-assistant-gets-right-about-trust
https://kenashe.ai/_astro/hero.CRPQApc5.png	https://kenashe.ai/_astro/hero.DK_DUF5d.webp	200	hero (og:image + Article.image)	2026-09-14-what-llama-cpp-v0-4-1-tells-you-about-where-local-ai-is-heading
https://kenashe.ai/_astro/inline-1.DAcgdUne.png	https://kenashe.ai/_astro/inline-1.BHZQIYg3.webp	404	inline (in-page only)	2026-09-14-what-llama-cpp-v0-4-1-tells-you-about-where-local-ai-is-heading
https://kenashe.ai/_astro/inline-2.BwgPClEj.png	https://kenashe.ai/_astro/inline-2.BXmCwgBO.webp	404	inline (in-page only)	2026-09-14-what-llama-cpp-v0-4-1-tells-you-about-where-local-ai-is-heading
https://kenashe.ai/_astro/hero.F2PVMa3_.png	https://kenashe.ai/_astro/hero.DJFD6nb0.webp	200	hero (og:image + Article.image)	2026-09-15-ai-slowdown-promises-break-without-enforcement
https://kenashe.ai/_astro/inline-1.DBK-WZdi.png	https://kenashe.ai/_astro/inline-1.gFk6XQ21.webp	404	inline (in-page only)	2026-09-15-ai-slowdown-promises-break-without-enforcement
https://kenashe.ai/_astro/hero.D-R7cdmF.png	https://kenashe.ai/_astro/hero.bV_TUKah.webp	200	hero (og:image + Article.image)	2026-09-15-bellman-policy-optimization-cuts-one-moving-part-from-rlvr
https://kenashe.ai/_astro/inline-1.fQz8NHxV.png	https://kenashe.ai/_astro/inline-1.pr-kVh4Q.webp	404	inline (in-page only)	2026-09-15-bellman-policy-optimization-cuts-one-moving-part-from-rlvr
https://kenashe.ai/_astro/hero.gwSvquWB.png	https://kenashe.ai/_astro/hero.CGurJ-CA.webp	200	hero (og:image + Article.image)	2026-09-15-federated-learning-gets-more-practical-when-privacy-and-timing-are-treated
https://kenashe.ai/_astro/inline-1.BEyZoU7O.png	https://kenashe.ai/_astro/inline-1.6rm1R7SF.webp	404	inline (in-page only)	2026-09-15-federated-learning-gets-more-practical-when-privacy-and-timing-are-treated
https://kenashe.ai/_astro/hero.CxbSAVeW.png	https://kenashe.ai/_astro/hero.BJ3IfM04.webp	200	hero (og:image + Article.image)	2026-09-15-k-bench-tests-mental-health-chatbots-where-generic-safety-evals-do-not
https://kenashe.ai/_astro/inline-1.CiFi22b3.png	https://kenashe.ai/_astro/inline-1.BVn_HsGG.webp	404	inline (in-page only)	2026-09-15-k-bench-tests-mental-health-chatbots-where-generic-safety-evals-do-not
https://kenashe.ai/_astro/hero.Cu0yhdMD.png	https://kenashe.ai/_astro/hero.Bm-Daxyz.webp	200	hero (og:image + Article.image)	2026-09-15-llm-personas-fail-when-opinions-have-to-change
https://kenashe.ai/_astro/inline-1.R2m-pVIs.png	https://kenashe.ai/_astro/inline-1.DeqTRdDL.webp	404	inline (in-page only)	2026-09-15-llm-personas-fail-when-opinions-have-to-change
https://kenashe.ai/_astro/hero.TzfzcZuW.png	https://kenashe.ai/_astro/hero.CqlECz-o.webp	200	hero (og:image + Article.image)	2026-09-15-optiflow-treats-offline-rl-policy-learning-as-sample-matching
https://kenashe.ai/_astro/inline-1.pRSVW0vA.png	https://kenashe.ai/_astro/inline-1.B69KZPz6.webp	404	inline (in-page only)	2026-09-15-optiflow-treats-offline-rl-policy-learning-as-sample-matching
https://kenashe.ai/_astro/hero.BlRWCqtM.png	https://kenashe.ai/_astro/hero.DKzI0Pl2.webp	200	hero (og:image + Article.image)	2026-09-15-selling-on-chatgpt-starts-with-answer-visibility-not-ad-tactics
https://kenashe.ai/_astro/inline-1.BHzDfZ53.png	https://kenashe.ai/_astro/inline-1.CNmgRmKN.webp	404	inline (in-page only)	2026-09-15-selling-on-chatgpt-starts-with-answer-visibility-not-ad-tactics
https://kenashe.ai/_astro/hero.CrifEj-S.png	https://kenashe.ai/_astro/hero.DCaolu6p.webp	200	hero (og:image + Article.image)	2026-09-15-slip-detection-is-where-robot-hands-stop-dropping-things
https://kenashe.ai/_astro/inline-1.CJ-zx3g-.png	https://kenashe.ai/_astro/inline-1.Cqp7vL9c.webp	404	inline (in-page only)	2026-09-15-slip-detection-is-where-robot-hands-stop-dropping-things
https://kenashe.ai/_astro/inline-2.DbTdekn7.png	https://kenashe.ai/_astro/inline-2.QtuG06OS.webp	404	inline (in-page only)	2026-09-15-slip-detection-is-where-robot-hands-stop-dropping-things
https://kenashe.ai/_astro/inline-3.9NjvtPAw.png	https://kenashe.ai/_astro/inline-3.CWEC-WhL.webp	404	inline (in-page only)	2026-09-15-slip-detection-is-where-robot-hands-stop-dropping-things
https://kenashe.ai/_astro/hero.C7E1UbCs.png	https://kenashe.ai/_astro/hero.D-T9PHRn.webp	200	hero (og:image + Article.image)	2026-09-15-stellar-colosseum-and-the-case-for-spending-inference-like-a-research-team
https://kenashe.ai/_astro/inline-1.D-Mp5PnO.png	https://kenashe.ai/_astro/inline-1.BGcgeW5Z.webp	200	inline (in-page only)	2026-09-15-stellar-colosseum-and-the-case-for-spending-inference-like-a-research-team
https://kenashe.ai/_astro/inline-2.BRK0hbpS.png	https://kenashe.ai/_astro/inline-2.CPVE1Ff7.webp	200	inline (in-page only)	2026-09-15-stellar-colosseum-and-the-case-for-spending-inference-like-a-research-team
https://kenashe.ai/_astro/hero.CmHdvZ8M.png	https://kenashe.ai/_astro/hero.BtlwMHWV.webp	200	hero (og:image + Article.image)	2026-09-15-the-skill-router-you-already-have-gavel-reads-routing-from-a-frozen-llm
https://kenashe.ai/_astro/inline-1.Ck_wSXqv.png	https://kenashe.ai/_astro/inline-1.CA2Ev_DX.webp	404	inline (in-page only)	2026-09-15-the-skill-router-you-already-have-gavel-reads-routing-from-a-frozen-llm
https://kenashe.ai/_astro/inline-2.B8i-B0Up.png	https://kenashe.ai/_astro/inline-2.MGfzPfxi.webp	404	inline (in-page only)	2026-09-15-the-skill-router-you-already-have-gavel-reads-routing-from-a-frozen-llm
https://kenashe.ai/_astro/inline-3.A7YG73TK.png	https://kenashe.ai/_astro/inline-3.DCtymHaS.webp	404	inline (in-page only)	2026-09-15-the-skill-router-you-already-have-gavel-reads-routing-from-a-frozen-llm
https://kenashe.ai/_astro/hero.BDdfVSfX.png	https://kenashe.ai/_astro/hero.XmKaZ1yB.webp	200	hero (og:image + Article.image)	2026-09-16-ai-agents-obey-the-metric-not-the-memo
https://kenashe.ai/_astro/inline-1.ChemASxN.png	https://kenashe.ai/_astro/inline-1.Dyrk_PIe.webp	200	inline (in-page only)	2026-09-16-ai-agents-obey-the-metric-not-the-memo
https://kenashe.ai/_astro/hero.CnfCG_WC.png	https://kenashe.ai/_astro/hero.4BARpQoY.webp	200	hero (og:image + Article.image)	2026-09-16-caremirror-puts-caregiver-consent-at-the-center-of-dementia-ai
https://kenashe.ai/_astro/inline-1.TZUqWYpB.png	https://kenashe.ai/_astro/inline-1.DiLMtWh1.webp	404	inline (in-page only)	2026-09-16-caremirror-puts-caregiver-consent-at-the-center-of-dementia-ai
https://kenashe.ai/_astro/hero.DZDZo8m0.png	https://kenashe.ai/_astro/hero.D56IeYXf.webp	200	hero (og:image + Article.image)	2026-09-16-distillation-needs-calibration-when-the-teacher-is-biased
https://kenashe.ai/_astro/inline-1.C95xZaj8.png	https://kenashe.ai/_astro/inline-1.Cf13RGwp.webp	404	inline (in-page only)	2026-09-16-distillation-needs-calibration-when-the-teacher-is-biased
https://kenashe.ai/_astro/hero.DTi1qm8r.png	https://kenashe.ai/_astro/hero.B6XoYBxs.webp	200	hero (og:image + Article.image)	2026-09-16-encp-gives-navigation-agents-a-usable-uncertainty-check
https://kenashe.ai/_astro/inline-1.ilqdTv0l.png	https://kenashe.ai/_astro/inline-1.DPPHDO6a.webp	404	inline (in-page only)	2026-09-16-encp-gives-navigation-agents-a-usable-uncertainty-check
https://kenashe.ai/_astro/hero.BlNG_tK0.png	https://kenashe.ai/_astro/hero.ze_MK1vz.webp	200	hero (og:image + Article.image)	2026-09-16-fuse-tests-the-weak-spot-in-ai-social-advice
https://kenashe.ai/_astro/inline-1.Dd404d5a.png	https://kenashe.ai/_astro/inline-1.9ZPdfZiR.webp	404	inline (in-page only)	2026-09-16-fuse-tests-the-weak-spot-in-ai-social-advice
https://kenashe.ai/_astro/hero.CNQohF8P.png	https://kenashe.ai/_astro/hero.CAJ1XvIt.webp	200	hero (og:image + Article.image)	2026-09-16-lace-compresses-speech-tokens-one-codec-layer-at-a-time
https://kenashe.ai/_astro/inline-1.BjjsrBNa.png	https://kenashe.ai/_astro/inline-1.CyYn7Nee.webp	404	inline (in-page only)	2026-09-16-lace-compresses-speech-tokens-one-codec-layer-at-a-time
https://kenashe.ai/_astro/hero.L2S8k4Tq.png	https://kenashe.ai/_astro/hero.BpJsfyjj.webp	200	hero (og:image + Article.image)	2026-09-16-mistral-and-mozilla-put-ai-in-the-browser-what-private-actually-means-here
https://kenashe.ai/_astro/inline-1.DnadgkRE.png	https://kenashe.ai/_astro/inline-1.B98MteNm.webp	404	inline (in-page only)	2026-09-16-mistral-and-mozilla-put-ai-in-the-browser-what-private-actually-means-here
https://kenashe.ai/_astro/inline-2.BOLl_4Pz.png	https://kenashe.ai/_astro/inline-2.CRDMy0rt.webp	404	inline (in-page only)	2026-09-16-mistral-and-mozilla-put-ai-in-the-browser-what-private-actually-means-here
https://kenashe.ai/_astro/inline-3.Co9jt7ta.png	https://kenashe.ai/_astro/inline-3.BB2pCcTZ.webp	404	inline (in-page only)	2026-09-16-mistral-and-mozilla-put-ai-in-the-browser-what-private-actually-means-here
https://kenashe.ai/_astro/hero.CuwW3LtY.png	https://kenashe.ai/_astro/hero.jaySAywH.webp	200	hero (og:image + Article.image)	2026-09-16-sciencebuddy-and-the-case-for-training-the-harness-before-the-model
https://kenashe.ai/_astro/inline-1.DGgr5EYu.png	https://kenashe.ai/_astro/inline-1.B7TPRcAn.webp	404	inline (in-page only)	2026-09-16-sciencebuddy-and-the-case-for-training-the-harness-before-the-model
https://kenashe.ai/_astro/inline-2.C4hywP84.png	https://kenashe.ai/_astro/inline-2.nYCTtS5C.webp	404	inline (in-page only)	2026-09-16-sciencebuddy-and-the-case-for-training-the-harness-before-the-model
https://kenashe.ai/_astro/inline-3.B91asUuz.png	https://kenashe.ai/_astro/inline-3.DXUsno7g.webp	404	inline (in-page only)	2026-09-16-sciencebuddy-and-the-case-for-training-the-harness-before-the-model
https://kenashe.ai/_astro/hero.B2_HfZ3J.png	https://kenashe.ai/_astro/hero.eQuZnoSE.webp	200	hero (og:image + Article.image)	2026-09-16-teaching-models-to-say-i-dont-know-with-a-prompt-not-a-retrain
https://kenashe.ai/_astro/inline-1.BYDdIjUH.png	https://kenashe.ai/_astro/inline-1.BiowSqEM.webp	404	inline (in-page only)	2026-09-16-teaching-models-to-say-i-dont-know-with-a-prompt-not-a-retrain
https://kenashe.ai/_astro/inline-2.BPmanf66.png	https://kenashe.ai/_astro/inline-2.ClpJsvep.webp	404	inline (in-page only)	2026-09-16-teaching-models-to-say-i-dont-know-with-a-prompt-not-a-retrain
https://kenashe.ai/_astro/hero.AZ3lYp1u.png	https://kenashe.ai/_astro/hero.-6ZVT7G-.webp	200	hero (og:image + Article.image)	2026-09-16-zuckerbergs-case-for-solo-ai-slowdowns
https://kenashe.ai/_astro/inline-1.DJmHnNb8.png	https://kenashe.ai/_astro/inline-1.eW9F-ns1.webp	404	inline (in-page only)	2026-09-16-zuckerbergs-case-for-solo-ai-slowdowns
