# Site-hosted image URL mapping, Phase B batch 1 (PR #68).
# Hashes computed with Rollup 4 (the algorithm Astro uses for /_astro/ asset names); the 79 hero og:image values were cross-checked against the live site (79/79 match).
# served_today: HTTP status of old_url on production on 2026-09-18. 404 means the original was never emitted (only sized derivatives exist), so no public URL is lost for it.
# old_url	new_url	served_today	role	post_slug
https://kenashe.ai/_astro/hero.CB56qsuI.png	https://kenashe.ai/_astro/hero.BusI1Rzw.webp	200	hero (og:image + Article.image)	2026-06-24-insight-and-the-robot-data-bottleneck-that-actually-matters
https://kenashe.ai/_astro/inline-1.B2FIahqh.png	https://kenashe.ai/_astro/inline-1.CwyxaefJ.webp	404	inline (in-page only)	2026-06-24-insight-and-the-robot-data-bottleneck-that-actually-matters
https://kenashe.ai/_astro/inline-2.DKjmQMgM.png	https://kenashe.ai/_astro/inline-2.Dn71E7hO.webp	404	inline (in-page only)	2026-06-24-insight-and-the-robot-data-bottleneck-that-actually-matters
https://kenashe.ai/_astro/inline-3.hqyQbhTY.png	https://kenashe.ai/_astro/inline-3.CudAsaWT.webp	404	inline (in-page only)	2026-06-24-insight-and-the-robot-data-bottleneck-that-actually-matters
https://kenashe.ai/_astro/hero.Bqo_sZJX.png	https://kenashe.ai/_astro/hero.Fvefcmo7.webp	200	hero (og:image + Article.image)	2026-06-24-jalape-o-puts-openais-inference-costs-in-the-foreground
https://kenashe.ai/_astro/inline-1.YX3gHg9-.png	https://kenashe.ai/_astro/inline-1.BxngRJxU.webp	404	inline (in-page only)	2026-06-24-jalape-o-puts-openais-inference-costs-in-the-foreground
https://kenashe.ai/_astro/hero.vhwq7t1V.png	https://kenashe.ai/_astro/hero.DkCTqnaY.webp	200	hero (og:image + Article.image)	2026-06-24-marathi-pos-tagging-gets-a-real-benchmark-not-just-another-model
https://kenashe.ai/_astro/inline-1.ClqkMaSv.png	https://kenashe.ai/_astro/inline-1.BLi36MD0.webp	404	inline (in-page only)	2026-06-24-marathi-pos-tagging-gets-a-real-benchmark-not-just-another-model
https://kenashe.ai/_astro/hero.Dr3RIkzz.png	https://kenashe.ai/_astro/hero.C54NcXrb.webp	200	hero (og:image + Article.image)	2026-06-24-openais-appia-standards-push-is-useful-only-if-the-tests-get-concrete
https://kenashe.ai/_astro/inline-1.C5Exhq73.png	https://kenashe.ai/_astro/inline-1.B3TxTCoG.webp	200	inline (in-page only)	2026-06-24-openais-appia-standards-push-is-useful-only-if-the-tests-get-concrete
https://kenashe.ai/_astro/hero.NcyK00Yf.png	https://kenashe.ai/_astro/hero.D1a12Ya6.webp	200	hero (og:image + Article.image)	2026-06-24-reading-gradients-to-catch-hallucinations-before-they-ship
https://kenashe.ai/_astro/inline-1.YWRXwID1.png	https://kenashe.ai/_astro/inline-1.DWcZW53A.webp	404	inline (in-page only)	2026-06-24-reading-gradients-to-catch-hallucinations-before-they-ship
https://kenashe.ai/_astro/inline-2.C1GKGb2Y.png	https://kenashe.ai/_astro/inline-2.DwholQGx.webp	404	inline (in-page only)	2026-06-24-reading-gradients-to-catch-hallucinations-before-they-ship
https://kenashe.ai/_astro/hero.DfK1hY9k.png	https://kenashe.ai/_astro/hero.CpDqe6Gp.webp	200	hero (og:image + Article.image)	2026-06-24-when-the-task-matches-the-objective-what-mto-says-about-fine-tuning-small-models
https://kenashe.ai/_astro/inline-1.CUXr8lSA.png	https://kenashe.ai/_astro/inline-1.DB_FP_sQ.webp	404	inline (in-page only)	2026-06-24-when-the-task-matches-the-objective-what-mto-says-about-fine-tuning-small-models
https://kenashe.ai/_astro/inline-2.CT5KtaFA.png	https://kenashe.ai/_astro/inline-2.DUIkb9N9.webp	404	inline (in-page only)	2026-06-24-when-the-task-matches-the-objective-what-mto-says-about-fine-tuning-small-models
https://kenashe.ai/_astro/hero.CqoCnR4a.png	https://kenashe.ai/_astro/hero.mwAwq7cV.webp	200	hero (og:image + Article.image)	2026-06-25-agent-safety-belongs-outside-the-agent-process
https://kenashe.ai/_astro/inline-1.BPcljqAA.png	https://kenashe.ai/_astro/inline-1.DO28w9qT.webp	404	inline (in-page only)	2026-06-25-agent-safety-belongs-outside-the-agent-process
https://kenashe.ai/_astro/hero.BWmQirGm.png	https://kenashe.ai/_astro/hero.DhDwW6b8.webp	200	hero (og:image + Article.image)	2026-06-25-autodata-turns-synthetic-data-generation-into-an-agent-you-train
https://kenashe.ai/_astro/inline-1.5pyZ5uQE.png	https://kenashe.ai/_astro/inline-1.COpzisWO.webp	404	inline (in-page only)	2026-06-25-autodata-turns-synthetic-data-generation-into-an-agent-you-train
https://kenashe.ai/_astro/inline-2.BR3wy647.png	https://kenashe.ai/_astro/inline-2.DFGYfiWb.webp	404	inline (in-page only)	2026-06-25-autodata-turns-synthetic-data-generation-into-an-agent-you-train
https://kenashe.ai/_astro/inline-3.BzbFPVIv.png	https://kenashe.ai/_astro/inline-3.CLSweqe4.webp	404	inline (in-page only)	2026-06-25-autodata-turns-synthetic-data-generation-into-an-agent-you-train
https://kenashe.ai/_astro/hero.CnS0HB5c.png	https://kenashe.ai/_astro/hero.D-Ba8z5b.webp	200	hero (og:image + Article.image)	2026-06-25-gemini-3-5-flash-gets-computer-use-and-the-speed-tier-is-the-story
https://kenashe.ai/_astro/inline-1.D5vnGaCu.png	https://kenashe.ai/_astro/inline-1.B4M1bZmA.webp	200	inline (in-page only)	2026-06-25-gemini-3-5-flash-gets-computer-use-and-the-speed-tier-is-the-story
https://kenashe.ai/_astro/inline-2.786nSuOB.png	https://kenashe.ai/_astro/inline-2.DVhoqn2p.webp	200	inline (in-page only)	2026-06-25-gemini-3-5-flash-gets-computer-use-and-the-speed-tier-is-the-story
https://kenashe.ai/_astro/inline-3.CSc1TBaA.png	https://kenashe.ai/_astro/inline-3.Ot3ydVHm.webp	200	inline (in-page only)	2026-06-25-gemini-3-5-flash-gets-computer-use-and-the-speed-tier-is-the-story
https://kenashe.ai/_astro/hero.sPMM2HJO.png	https://kenashe.ai/_astro/hero.DbVL5pU2.webp	200	hero (og:image + Article.image)	2026-06-25-hirelc-treats-model-compression-as-coordination-not-a-knob
https://kenashe.ai/_astro/inline-1.BI7zaq5w.png	https://kenashe.ai/_astro/inline-1.CZ5GSRbo.webp	404	inline (in-page only)	2026-06-25-hirelc-treats-model-compression-as-coordination-not-a-knob
https://kenashe.ai/_astro/hero.B53Xmc8O.png	https://kenashe.ai/_astro/hero.DTzMNO1O.webp	200	hero (og:image + Article.image)	2026-06-25-model-forensics-moves-ai-safety-from-alarms-to-motives
https://kenashe.ai/_astro/inline-1.DPql_WeG.png	https://kenashe.ai/_astro/inline-1.CdTS6GJF.webp	200	inline (in-page only)	2026-06-25-model-forensics-moves-ai-safety-from-alarms-to-motives
https://kenashe.ai/_astro/hero.VuVLK5sw.png	https://kenashe.ai/_astro/hero.Dhbl6dst.webp	200	hero (og:image + Article.image)	2026-06-25-multimodal-models-still-change-answers-when-you-shuffle-the-evidence
https://kenashe.ai/_astro/inline-1.DhwwyJaZ.png	https://kenashe.ai/_astro/inline-1.g1asHs4S.webp	404	inline (in-page only)	2026-06-25-multimodal-models-still-change-answers-when-you-shuffle-the-evidence
https://kenashe.ai/_astro/hero.C09WPwOz.png	https://kenashe.ai/_astro/hero.Dgxr-M2X.webp	200	hero (og:image + Article.image)	2026-06-25-post-training-logprobs-as-a-step-level-critic-for-agents
https://kenashe.ai/_astro/inline-1.Ch2PeSD1.png	https://kenashe.ai/_astro/inline-1.B0B4gzc3.webp	404	inline (in-page only)	2026-06-25-post-training-logprobs-as-a-step-level-critic-for-agents
https://kenashe.ai/_astro/hero.MfTzLTfg.png	https://kenashe.ai/_astro/hero.uFUN0BLd.webp	200	hero (og:image + Article.image)	2026-06-25-self-distillation-can-make-models-better-on-the-first-try-and-worse-on-the-fifth
https://kenashe.ai/_astro/inline-1.7W_Foy9p.png	https://kenashe.ai/_astro/inline-1.ChWa0lSs.webp	404	inline (in-page only)	2026-06-25-self-distillation-can-make-models-better-on-the-first-try-and-worse-on-the-fifth
https://kenashe.ai/_astro/hero.ejEBGYQK.png	https://kenashe.ai/_astro/hero.B-KwivOL.webp	200	hero (og:image + Article.image)	2026-06-25-tool-use-rl-is-failing-at-the-brackets-not-the-tools
https://kenashe.ai/_astro/inline-1.Cz9nNNNl.png	https://kenashe.ai/_astro/inline-1.BWUj7eL0.webp	404	inline (in-page only)	2026-06-25-tool-use-rl-is-failing-at-the-brackets-not-the-tools
https://kenashe.ai/_astro/hero.DurooRh5.png	https://kenashe.ai/_astro/hero.CWWIvNnl.webp	200	hero (og:image + Article.image)	2026-06-25-when-models-quietly-unlearn-the-natural-ungrokking-problem
https://kenashe.ai/_astro/inline-1.DTYPcwH8.png	https://kenashe.ai/_astro/inline-1.BLXicGy6.webp	404	inline (in-page only)	2026-06-25-when-models-quietly-unlearn-the-natural-ungrokking-problem
https://kenashe.ai/_astro/inline-2.BPSZs10o.png	https://kenashe.ai/_astro/inline-2.VYjOn5ea.webp	404	inline (in-page only)	2026-06-25-when-models-quietly-unlearn-the-natural-ungrokking-problem
https://kenashe.ai/_astro/hero.CLzp0bIH.png	https://kenashe.ai/_astro/hero.Bk9sw639.webp	200	hero (og:image + Article.image)	2026-06-27-ai-math-is-less-about-genius-than-verification
https://kenashe.ai/_astro/inline-1.BOSg66oK.png	https://kenashe.ai/_astro/inline-1.DnH7SVzt.webp	404	inline (in-page only)	2026-06-27-ai-math-is-less-about-genius-than-verification
https://kenashe.ai/_astro/hero.Ab8iNBPP.png	https://kenashe.ai/_astro/hero.DMK1HgSE.webp	200	hero (og:image + Article.image)	2026-06-27-coding-agents-need-routers-before-they-need-bigger-models
https://kenashe.ai/_astro/inline-1.DyvW2Hts.png	https://kenashe.ai/_astro/inline-1.CJu2trBq.webp	404	inline (in-page only)	2026-06-27-coding-agents-need-routers-before-they-need-bigger-models
https://kenashe.ai/_astro/hero._01fYvo4.png	https://kenashe.ai/_astro/hero.i0IbbgyD.webp	200	hero (og:image + Article.image)	2026-06-27-dspark-and-the-unglamorous-math-of-faster-llm-inference
https://kenashe.ai/_astro/inline-1.PUPOU98h.png	https://kenashe.ai/_astro/inline-1.CEx9E1hF.webp	404	inline (in-page only)	2026-06-27-dspark-and-the-unglamorous-math-of-faster-llm-inference
https://kenashe.ai/_astro/hero.CdjtX522.png	https://kenashe.ai/_astro/hero.DmNxVgva.webp	200	hero (og:image + Article.image)	2026-06-27-gpt-5-6-makes-access-the-product-story
https://kenashe.ai/_astro/inline-1.bet4rRqY.png	https://kenashe.ai/_astro/inline-1.DVAupY14.webp	200	inline (in-page only)	2026-06-27-gpt-5-6-makes-access-the-product-story
https://kenashe.ai/_astro/hero.DDom5_IW.png	https://kenashe.ai/_astro/hero.CZmpcW75.webp	200	hero (og:image + Article.image)	2026-06-27-gpt-5-6-sol-what-a-preview-without-benchmarks-tells-you
https://kenashe.ai/_astro/inline-1.DjSIXUOb.png	https://kenashe.ai/_astro/inline-1.G5fRju7J.webp	200	inline (in-page only)	2026-06-27-gpt-5-6-sol-what-a-preview-without-benchmarks-tells-you
https://kenashe.ai/_astro/inline-2.B0HU-VPC.png	https://kenashe.ai/_astro/inline-2.1PVqg7mD.webp	200	inline (in-page only)	2026-06-27-gpt-5-6-sol-what-a-preview-without-benchmarks-tells-you
https://kenashe.ai/_astro/hero.C2r88JKt.png	https://kenashe.ai/_astro/hero.DCJzG1SX.webp	200	hero (og:image + Article.image)	2026-06-27-mythos-ai-shows-gated-access-becoming-the-product
https://kenashe.ai/_astro/inline-1.DFZzjTdu.png	https://kenashe.ai/_astro/inline-1.CdrVKBLW.webp	200	inline (in-page only)	2026-06-27-mythos-ai-shows-gated-access-becoming-the-product
https://kenashe.ai/_astro/hero.Bp8qKht3.png	https://kenashe.ai/_astro/hero.DkfKlaVA.webp	200	hero (og:image + Article.image)	2026-06-27-permissioned-frontier-models-will-change-the-product-surface
https://kenashe.ai/_astro/inline-1.StcN1d7C.png	https://kenashe.ai/_astro/inline-1.C7mD3U6u.webp	200	inline (in-page only)	2026-06-27-permissioned-frontier-models-will-change-the-product-surface
https://kenashe.ai/_astro/hero.DjYGkPff.png	https://kenashe.ai/_astro/hero.Dm_p15rs.webp	200	hero (og:image + Article.image)	2026-06-27-the-open-weight-gap-is-now-an-operations-question
https://kenashe.ai/_astro/inline-1.oX0S5DCP.png	https://kenashe.ai/_astro/inline-1.A0mbtVjh.webp	404	inline (in-page only)	2026-06-27-the-open-weight-gap-is-now-an-operations-question
https://kenashe.ai/_astro/hero.CTTNTca2.png	https://kenashe.ai/_astro/hero.B9VQ1Yc5.webp	200	hero (og:image + Article.image)	2026-06-27-the-staggered-release-theory-what-matthew-berman-gets-right-and-wrong
https://kenashe.ai/_astro/inline-1.Bu2-w1Si.png	https://kenashe.ai/_astro/inline-1.OspIqjR3.webp	404	inline (in-page only)	2026-06-27-the-staggered-release-theory-what-matthew-berman-gets-right-and-wrong
https://kenashe.ai/_astro/inline-2.D0XKTcd6.png	https://kenashe.ai/_astro/inline-2.CSGXAUIf.webp	404	inline (in-page only)	2026-06-27-the-staggered-release-theory-what-matthew-berman-gets-right-and-wrong
https://kenashe.ai/_astro/inline-3.D8w3H0p2.png	https://kenashe.ai/_astro/inline-3.CjXnk_ub.webp	404	inline (in-page only)	2026-06-27-the-staggered-release-theory-what-matthew-berman-gets-right-and-wrong
https://kenashe.ai/_astro/hero.aisfQwmx.png	https://kenashe.ai/_astro/hero.43qL5K1q.webp	200	hero (og:image + Article.image)	2026-06-27-what-a-one-line-langchain-fix-tells-you-about-streaming-reliability
https://kenashe.ai/_astro/inline-1.DCp6AKa8.png	https://kenashe.ai/_astro/inline-1.D15KeHct.webp	404	inline (in-page only)	2026-06-27-what-a-one-line-langchain-fix-tells-you-about-streaming-reliability
https://kenashe.ai/_astro/inline-2.C7rNtcrQ.png	https://kenashe.ai/_astro/inline-2.b-hFiECG.webp	404	inline (in-page only)	2026-06-27-what-a-one-line-langchain-fix-tells-you-about-streaming-reliability
https://kenashe.ai/_astro/inline-3.CcQsQsej.png	https://kenashe.ai/_astro/inline-3.BU-BMPbb.webp	404	inline (in-page only)	2026-06-27-what-a-one-line-langchain-fix-tells-you-about-streaming-reliability
https://kenashe.ai/_astro/hero.Dt__DpT_.png	https://kenashe.ai/_astro/hero.BjmIbQCX.webp	200	hero (og:image + Article.image)	2026-06-28-apples-reported-price-bumps-expose-ais-memory-tax
https://kenashe.ai/_astro/inline-1.Ce4RR5Ns.png	https://kenashe.ai/_astro/inline-1.DzzcmeaD.webp	404	inline (in-page only)	2026-06-28-apples-reported-price-bumps-expose-ais-memory-tax
https://kenashe.ai/_astro/hero.Bb0Pa9Qd.png	https://kenashe.ai/_astro/hero.BXsPWUHa.webp	200	hero (og:image + Article.image)	2026-06-28-fords-layoff-rebound-what-the-ford-ai-story-should-teach-operators
https://kenashe.ai/_astro/inline-1.pWDshM_N.png	https://kenashe.ai/_astro/inline-1.tmDNrUnM.webp	404	inline (in-page only)	2026-06-28-fords-layoff-rebound-what-the-ford-ai-story-should-teach-operators
https://kenashe.ai/_astro/inline-2.25ZOwJh2.png	https://kenashe.ai/_astro/inline-2.XFlihwOH.webp	404	inline (in-page only)	2026-06-28-fords-layoff-rebound-what-the-ford-ai-story-should-teach-operators
https://kenashe.ai/_astro/inline-3.CZ7SdTWQ.png	https://kenashe.ai/_astro/inline-3.Bk91o8fn.webp	404	inline (in-page only)	2026-06-28-fords-layoff-rebound-what-the-ford-ai-story-should-teach-operators
https://kenashe.ai/_astro/hero.DLrLLIcF.png	https://kenashe.ai/_astro/hero.Bke8k-H5.webp	200	hero (og:image + Article.image)	2026-06-28-glp-1-drugs-and-the-limits-of-what-ai-can-read-from-the-gut
https://kenashe.ai/_astro/inline-1.BVZpcG7X.png	https://kenashe.ai/_astro/inline-1.Cc3_rAzW.webp	200	inline (in-page only)	2026-06-28-glp-1-drugs-and-the-limits-of-what-ai-can-read-from-the-gut
https://kenashe.ai/_astro/inline-2.BuQXze6O.png	https://kenashe.ai/_astro/inline-2.VhmiuOen.webp	200	inline (in-page only)	2026-06-28-glp-1-drugs-and-the-limits-of-what-ai-can-read-from-the-gut
https://kenashe.ai/_astro/hero.ESaisE8V.png	https://kenashe.ai/_astro/hero.4mssRQZu.webp	200	hero (og:image + Article.image)	2026-06-28-hermes-agent-moves-the-agent-demo-into-the-payments-layer
https://kenashe.ai/_astro/inline-1.argur6Zq.png	https://kenashe.ai/_astro/inline-1.B3iHGDbA.webp	404	inline (in-page only)	2026-06-28-hermes-agent-moves-the-agent-demo-into-the-payments-layer
https://kenashe.ai/_astro/hero.CBVXrUCp.png	https://kenashe.ai/_astro/hero.C0V3tEoc.webp	200	hero (og:image + Article.image)	2026-06-28-hermes-turns-agent-setup-into-packaging-work
https://kenashe.ai/_astro/inline-1.CAEf_ar4.png	https://kenashe.ai/_astro/inline-1.Dafx0on2.webp	404	inline (in-page only)	2026-06-28-hermes-turns-agent-setup-into-packaging-work
https://kenashe.ai/_astro/hero.BzlLdPUp.png	https://kenashe.ai/_astro/hero.C1AEJUi_.webp	200	hero (og:image + Article.image)	2026-06-28-local-ai-is-insurance-not-a-bunker
https://kenashe.ai/_astro/inline-1.DRCgeG0E.png	https://kenashe.ai/_astro/inline-1.BQrSFXU6.webp	404	inline (in-page only)	2026-06-28-local-ai-is-insurance-not-a-bunker
https://kenashe.ai/_astro/hero.Cg-Rf1Mb.png	https://kenashe.ai/_astro/hero.WOEiJCk-.webp	200	hero (og:image + Article.image)	2026-06-28-metas-alleged-surveillance-fight-is-an-ai-governance-warning
https://kenashe.ai/_astro/inline-1.D3cSwL_g.png	https://kenashe.ai/_astro/inline-1.CCPegY2p.webp	404	inline (in-page only)	2026-06-28-metas-alleged-surveillance-fight-is-an-ai-governance-warning
