# Site-hosted image URL mapping, Phase B batch 5. Hashes computed with Rollup (the algorithm Astro uses for /_astro/ asset names).
# served_today: production HTTP status of old_url before the batch. 404 = original never emitted (only sized derivatives), no redirect needed.
# old_url	new_url	served_today	role	post_slug
https://kenashe.ai/_astro/inline-2.BvTCFKdk.png	https://kenashe.ai/_astro/inline-2.yAiL-APw.webp	200	inline (in-page only)	2026-08-04-injecting-precomputed-memory-into-ssms-how-precog-skips-the-prefill-tax
https://kenashe.ai/_astro/hero.BwK2tdfU.png	https://kenashe.ai/_astro/hero.C_PMgEg3.webp	200	hero (og:image + Article.image)	2026-08-04-livemem-reframes-long-context-memory-as-state-continuity
https://kenashe.ai/_astro/inline-1.B_7YcGAh.png	https://kenashe.ai/_astro/inline-1.BteZBoju.webp	404	inline (in-page only)	2026-08-04-livemem-reframes-long-context-memory-as-state-continuity
https://kenashe.ai/_astro/hero.CCQYGSWQ.png	https://kenashe.ai/_astro/hero.aGaLQEr4.webp	200	hero (og:image + Article.image)	2026-08-04-moment-closure-brings-uncertainty-back-into-model-based-rl-planning
https://kenashe.ai/_astro/inline-1.BdMi-qrF.png	https://kenashe.ai/_astro/inline-1.4FP4PoSe.webp	404	inline (in-page only)	2026-08-04-moment-closure-brings-uncertainty-back-into-model-based-rl-planning
https://kenashe.ai/_astro/hero.YN6TtrQC.png	https://kenashe.ai/_astro/hero.BKJaj29v.webp	200	hero (og:image + Article.image)	2026-08-04-openais-apple-fight-is-really-about-talent-custody
https://kenashe.ai/_astro/inline-1.DKpQfExY.png	https://kenashe.ai/_astro/inline-1.ByTP7kHk.webp	200	inline (in-page only)	2026-08-04-openais-apple-fight-is-really-about-talent-custody
https://kenashe.ai/_astro/hero.5s0oyQFV.png	https://kenashe.ai/_astro/hero.tHvqP68_.webp	200	hero (og:image + Article.image)	2026-08-04-two-prepared-policies-may-be-the-sweet-spot-for-uncertain-mdps
https://kenashe.ai/_astro/inline-1.D3rMBw1M.png	https://kenashe.ai/_astro/inline-1.DoV1dt2J.webp	404	inline (in-page only)	2026-08-04-two-prepared-policies-may-be-the-sweet-spot-for-uncertain-mdps
https://kenashe.ai/_astro/hero.DQZSkEjH.png	https://kenashe.ai/_astro/hero.DjvlyVOz.webp	200	hero (og:image + Article.image)	2026-08-04-when-should-a-robot-overrule-its-own-plan-cowams-answer
https://kenashe.ai/_astro/inline-1.DskNKtvT.png	https://kenashe.ai/_astro/inline-1.CxS15yY_.webp	404	inline (in-page only)	2026-08-04-when-should-a-robot-overrule-its-own-plan-cowams-answer
https://kenashe.ai/_astro/inline-2.D2NbsSyQ.png	https://kenashe.ai/_astro/inline-2.BXaV1FHi.webp	404	inline (in-page only)	2026-08-04-when-should-a-robot-overrule-its-own-plan-cowams-answer
https://kenashe.ai/_astro/inline-3.BOZyNo5H.png	https://kenashe.ai/_astro/inline-3.7XPDv0Qc.webp	404	inline (in-page only)	2026-08-04-when-should-a-robot-overrule-its-own-plan-cowams-answer
https://kenashe.ai/_astro/hero.BNKcbZcU.png	https://kenashe.ai/_astro/hero.C9iblI16.webp	200	hero (og:image + Article.image)	2026-08-04-where-multimodal-embeddings-and-collaborative-coding-agents-actually-stand
https://kenashe.ai/_astro/inline-1.BlQhz5bR.png	https://kenashe.ai/_astro/inline-1.Dz7MXTHi.webp	404	inline (in-page only)	2026-08-04-where-multimodal-embeddings-and-collaborative-coding-agents-actually-stand
https://kenashe.ai/_astro/inline-2.eigSbFpy.png	https://kenashe.ai/_astro/inline-2.DBEnAtmd.webp	404	inline (in-page only)	2026-08-04-where-multimodal-embeddings-and-collaborative-coding-agents-actually-stand
https://kenashe.ai/_astro/inline-3.BdW3EA1Y.png	https://kenashe.ai/_astro/inline-3.D-Ba4jeo.webp	404	inline (in-page only)	2026-08-04-where-multimodal-embeddings-and-collaborative-coding-agents-actually-stand
https://kenashe.ai/_astro/hero.B029htMZ.png	https://kenashe.ai/_astro/hero.CUMDeTgA.webp	200	hero (og:image + Article.image)	2026-08-05-live-internet-agent-tests-expose-the-wrong-safety-boundary
https://kenashe.ai/_astro/inline-1.DEYJOXlP.png	https://kenashe.ai/_astro/inline-1.nmkpagNn.webp	200	inline (in-page only)	2026-08-05-live-internet-agent-tests-expose-the-wrong-safety-boundary
https://kenashe.ai/_astro/hero.D01Fz8t9.png	https://kenashe.ai/_astro/hero.Cexit_uw.webp	200	hero (og:image + Article.image)	2026-08-05-llms-as-semantic-scouts-for-compiler-optimizations
https://kenashe.ai/_astro/inline-1.DxqM8GHp.png	https://kenashe.ai/_astro/inline-1.f3meQWtz.webp	404	inline (in-page only)	2026-08-05-llms-as-semantic-scouts-for-compiler-optimizations
https://kenashe.ai/_astro/hero.oLCuSwEV.png	https://kenashe.ai/_astro/hero.Cps4csev.webp	200	hero (og:image + Article.image)	2026-08-05-openais-cyber-eval-issue-is-really-a-process-story
https://kenashe.ai/_astro/inline-1.BGHLGfHK.png	https://kenashe.ai/_astro/inline-1.CZDJwtBX.webp	404	inline (in-page only)	2026-08-05-openais-cyber-eval-issue-is-really-a-process-story
https://kenashe.ai/_astro/hero.BJFvqtnS.png	https://kenashe.ai/_astro/hero.pMEkm7sU.webp	200	hero (og:image + Article.image)	2026-08-05-openais-education-plugins-move-chatgpt-closer-to-classroom-workflow
https://kenashe.ai/_astro/inline-1.BJzyBO-u.png	https://kenashe.ai/_astro/inline-1.C_iai1KW.webp	404	inline (in-page only)	2026-08-05-openais-education-plugins-move-chatgpt-closer-to-classroom-workflow
https://kenashe.ai/_astro/hero.-bY-uMWr.png	https://kenashe.ai/_astro/hero.oWix7PNG.webp	200	hero (og:image + Article.image)	2026-08-05-prism-makes-time-series-anomaly-detection-a-vision-problem
https://kenashe.ai/_astro/inline-1.CmN0H0dm.png	https://kenashe.ai/_astro/inline-1.Dj9DdCan.webp	404	inline (in-page only)	2026-08-05-prism-makes-time-series-anomaly-detection-a-vision-problem
https://kenashe.ai/_astro/hero.Bp8efP5r.png	https://kenashe.ai/_astro/hero.BTqmf0RV.webp	200	hero (og:image + Article.image)	2026-08-05-sparse-weight-decomposition-makes-circuit-extraction-less-expensive
https://kenashe.ai/_astro/inline-1.hZwuB87k.png	https://kenashe.ai/_astro/inline-1.YBV6Dt5P.webp	404	inline (in-page only)	2026-08-05-sparse-weight-decomposition-makes-circuit-extraction-less-expensive
https://kenashe.ai/_astro/hero.gRL2p5cE.png	https://kenashe.ai/_astro/hero.M8Zugw-H.webp	200	hero (og:image + Article.image)	2026-08-05-teaching-models-formal-logic-before-words-what-logic-ppt-actually-shows
https://kenashe.ai/_astro/inline-1.B7sLk-Pf.png	https://kenashe.ai/_astro/inline-1.BqN0acbM.webp	404	inline (in-page only)	2026-08-05-teaching-models-formal-logic-before-words-what-logic-ppt-actually-shows
https://kenashe.ai/_astro/inline-2.CbUAOvdy.png	https://kenashe.ai/_astro/inline-2.DRDact7t.webp	404	inline (in-page only)	2026-08-05-teaching-models-formal-logic-before-words-what-logic-ppt-actually-shows
https://kenashe.ai/_astro/hero.CxhOVgbm.png	https://kenashe.ai/_astro/hero.CTFgRHtC.webp	200	hero (og:image + Article.image)	2026-08-05-turn-level-credit-assignment-what-turnsight-fixes-in-tool-using-agents
https://kenashe.ai/_astro/inline-1.b04E11W1.png	https://kenashe.ai/_astro/inline-1.ChX3rfiJ.webp	200	inline (in-page only)	2026-08-05-turn-level-credit-assignment-what-turnsight-fixes-in-tool-using-agents
https://kenashe.ai/_astro/inline-2.CFmH6KAk.png	https://kenashe.ai/_astro/inline-2.skm7KKeQ.webp	200	inline (in-page only)	2026-08-05-turn-level-credit-assignment-what-turnsight-fixes-in-tool-using-agents
https://kenashe.ai/_astro/hero.CSSKEwnz.png	https://kenashe.ai/_astro/hero.CnL4-N1Q.webp	200	hero (og:image + Article.image)	2026-08-05-video-deep-research-agents-need-to-look-before-they-search
https://kenashe.ai/_astro/inline-1.CboH_H-g.png	https://kenashe.ai/_astro/inline-1.bTTZTrBm.webp	404	inline (in-page only)	2026-08-05-video-deep-research-agents-need-to-look-before-they-search
https://kenashe.ai/_astro/hero.BNxeHEHD.png	https://kenashe.ai/_astro/hero.Ba1GbGhC.webp	200	hero (og:image + Article.image)	2026-08-05-what-test-time-scaling-actually-means-when-you-read-a-benchmark
https://kenashe.ai/_astro/inline-1.kPtYCbeh.png	https://kenashe.ai/_astro/inline-1.ilAASDKm.webp	404	inline (in-page only)	2026-08-05-what-test-time-scaling-actually-means-when-you-read-a-benchmark
https://kenashe.ai/_astro/inline-2.CAjQ_wlK.png	https://kenashe.ai/_astro/inline-2.DJpDbjjs.webp	404	inline (in-page only)	2026-08-05-what-test-time-scaling-actually-means-when-you-read-a-benchmark
https://kenashe.ai/_astro/hero.Cy15U41U.png	https://kenashe.ai/_astro/hero.CLCfadjx.webp	200	hero (og:image + Article.image)	2026-08-07-agnostic-pac-learning-gets-its-optimal-bound
https://kenashe.ai/_astro/inline-1.JpkEmDn7.png	https://kenashe.ai/_astro/inline-1.B3OLgCbH.webp	404	inline (in-page only)	2026-08-07-agnostic-pac-learning-gets-its-optimal-bound
https://kenashe.ai/_astro/hero.CeDieDuv.png	https://kenashe.ai/_astro/hero.CZZDSmN_.webp	200	hero (og:image + Article.image)	2026-08-07-benchmarks-need-qa-before-they-judge-agents
https://kenashe.ai/_astro/inline-1.DR_O2MNd.png	https://kenashe.ai/_astro/inline-1.BqtrStes.webp	404	inline (in-page only)	2026-08-07-benchmarks-need-qa-before-they-judge-agents
https://kenashe.ai/_astro/hero.uFySncz1.png	https://kenashe.ai/_astro/hero.C31bGvyn.webp	200	hero (og:image + Article.image)	2026-08-07-gpt-5-6-sol-improves-while-luna-becomes-the-default-free-lane
https://kenashe.ai/_astro/inline-1.lfkrlsKV.png	https://kenashe.ai/_astro/inline-1.deGIgqPn.webp	404	inline (in-page only)	2026-08-07-gpt-5-6-sol-improves-while-luna-becomes-the-default-free-lane
https://kenashe.ai/_astro/hero.CqxzS19S.png	https://kenashe.ai/_astro/hero.DMLVY0OE.webp	200	hero (og:image + Article.image)	2026-08-07-heart-failure-feature-engineering-gets-an-agent-pipeline-not-a-chatbot
https://kenashe.ai/_astro/inline-1.VjHISRvN.png	https://kenashe.ai/_astro/inline-1.UT88WZpb.webp	404	inline (in-page only)	2026-08-07-heart-failure-feature-engineering-gets-an-agent-pipeline-not-a-chatbot
https://kenashe.ai/_astro/hero.C3mM9ITD.png	https://kenashe.ai/_astro/hero.DqBSniI4.webp	200	hero (og:image + Article.image)	2026-08-07-kimi-k3-shows-why-local-model-safety-is-now-operator-work
https://kenashe.ai/_astro/inline-1.Dzo9WDfs.png	https://kenashe.ai/_astro/inline-1.Uv0BWLzU.webp	200	inline (in-page only)	2026-08-07-kimi-k3-shows-why-local-model-safety-is-now-operator-work
https://kenashe.ai/_astro/hero.BeNRDdgc.png	https://kenashe.ai/_astro/hero.EUewpxpi.webp	200	hero (og:image + Article.image)	2026-08-07-rag-for-table-heavy-reports-needs-search-you-can-audit
https://kenashe.ai/_astro/inline-1.DfW7QcGu.png	https://kenashe.ai/_astro/inline-1.hp0mVRVK.webp	404	inline (in-page only)	2026-08-07-rag-for-table-heavy-reports-needs-search-you-can-audit
https://kenashe.ai/_astro/hero.D8xsgQBo.png	https://kenashe.ai/_astro/hero.DrBAIdNA.webp	200	hero (og:image + Article.image)	2026-08-07-recent-ai-domain-sales-are-a-distribution-signal-not-a-gold-rush
https://kenashe.ai/_astro/inline-1.B3EIFyHe.png	https://kenashe.ai/_astro/inline-1.BVgTOUTf.webp	404	inline (in-page only)	2026-08-07-recent-ai-domain-sales-are-a-distribution-signal-not-a-gold-rush
https://kenashe.ai/_astro/hero.Cvz0cJoq.png	https://kenashe.ai/_astro/hero.3OeIT4KQ.webp	200	hero (og:image + Article.image)	2026-08-07-selective-trust-why-rag-systems-should-learn-when-to-ignore-their-own-context
https://kenashe.ai/_astro/inline-1.BA2oo8-X.png	https://kenashe.ai/_astro/inline-1.BtjxEhkn.webp	404	inline (in-page only)	2026-08-07-selective-trust-why-rag-systems-should-learn-when-to-ignore-their-own-context
https://kenashe.ai/_astro/inline-2.DbnM36LN.png	https://kenashe.ai/_astro/inline-2.TH1ov2kg.webp	404	inline (in-page only)	2026-08-07-selective-trust-why-rag-systems-should-learn-when-to-ignore-their-own-context
https://kenashe.ai/_astro/inline-3.CsvnHlU2.png	https://kenashe.ai/_astro/inline-3.VXzuRHht.webp	404	inline (in-page only)	2026-08-07-selective-trust-why-rag-systems-should-learn-when-to-ignore-their-own-context
https://kenashe.ai/_astro/hero.CEcfMou4.png	https://kenashe.ai/_astro/hero.Br1bnFKe.webp	200	hero (og:image + Article.image)	2026-08-07-stopping-agent-evals-the-moment-the-evidence-lands
https://kenashe.ai/_astro/inline-1.DAHYy76V.png	https://kenashe.ai/_astro/inline-1.BadZeJLz.webp	404	inline (in-page only)	2026-08-07-stopping-agent-evals-the-moment-the-evidence-lands
https://kenashe.ai/_astro/inline-2.D6S7WOgi.png	https://kenashe.ai/_astro/inline-2.D7gD9opg.webp	404	inline (in-page only)	2026-08-07-stopping-agent-evals-the-moment-the-evidence-lands
https://kenashe.ai/_astro/hero.DoAEqwCD.png	https://kenashe.ai/_astro/hero.BYobHAFk.webp	200	hero (og:image + Article.image)	2026-08-07-the-harness-is-the-product-what-harnessopt-bench-actually-measures
https://kenashe.ai/_astro/inline-1.DTf1rHem.png	https://kenashe.ai/_astro/inline-1.KJx0QrdB.webp	404	inline (in-page only)	2026-08-07-the-harness-is-the-product-what-harnessopt-bench-actually-measures
https://kenashe.ai/_astro/inline-2.B3WiWKak.png	https://kenashe.ai/_astro/inline-2.CBFqoykG.webp	404	inline (in-page only)	2026-08-07-the-harness-is-the-product-what-harnessopt-bench-actually-measures
https://kenashe.ai/_astro/hero.D9pXQom8.png	https://kenashe.ai/_astro/hero.DfjhEAk_.webp	200	hero (og:image + Article.image)	2026-08-08-ai-coding-cost-control-is-an-engineering-workflow-problem
https://kenashe.ai/_astro/inline-1.NTh3IziT.png	https://kenashe.ai/_astro/inline-1.CEt-ePl-.webp	404	inline (in-page only)	2026-08-08-ai-coding-cost-control-is-an-engineering-workflow-problem
https://kenashe.ai/_astro/hero.BoRDKOey.png	https://kenashe.ai/_astro/hero.CSTNZDcS.webp	200	hero (og:image + Article.image)	2026-08-08-ai-psychosis-belongs-in-the-workplace-ai-risk-register
https://kenashe.ai/_astro/inline-1.DcupDN_L.png	https://kenashe.ai/_astro/inline-1.CNfAi3Ie.webp	404	inline (in-page only)	2026-08-08-ai-psychosis-belongs-in-the-workplace-ai-risk-register
https://kenashe.ai/_astro/hero.DXvv_cfR.png	https://kenashe.ai/_astro/hero.9WL_kQBn.webp	200	hero (og:image + Article.image)	2026-08-08-ai-search-attribution-is-becoming-an-operating-problem
https://kenashe.ai/_astro/inline-1.08kFLll9.png	https://kenashe.ai/_astro/inline-1.D24fcMn_.webp	404	inline (in-page only)	2026-08-08-ai-search-attribution-is-becoming-an-operating-problem
https://kenashe.ai/_astro/hero.-O8lrA8D.png	https://kenashe.ai/_astro/hero.af_ggMku.webp	200	hero (og:image + Article.image)	2026-08-08-kitesurf-and-the-browser-built-for-agents-not-humans
https://kenashe.ai/_astro/inline-1.CZss-9pO.png	https://kenashe.ai/_astro/inline-1.g2-vuzpc.webp	404	inline (in-page only)	2026-08-08-kitesurf-and-the-browser-built-for-agents-not-humans
https://kenashe.ai/_astro/hero.C7yLQ52z.png	https://kenashe.ai/_astro/hero.LPSV45Yy.webp	200	hero (og:image + Article.image)	2026-08-08-openais-cyber-capability-warning-what-astras-evals-actually-say
https://kenashe.ai/_astro/inline-1.-tfSylEU.png	https://kenashe.ai/_astro/inline-1.B_0uBSIr.webp	404	inline (in-page only)	2026-08-08-openais-cyber-capability-warning-what-astras-evals-actually-say
https://kenashe.ai/_astro/inline-2.B34_tDE7.png	https://kenashe.ai/_astro/inline-2.B1Tc6Z7Y.webp	404	inline (in-page only)	2026-08-08-openais-cyber-capability-warning-what-astras-evals-actually-say
https://kenashe.ai/_astro/inline-3.DyVgx6w0.png	https://kenashe.ai/_astro/inline-3.DIJXrfbn.webp	404	inline (in-page only)	2026-08-08-openais-cyber-capability-warning-what-astras-evals-actually-say
https://kenashe.ai/_astro/hero.DNzjMx05.png	https://kenashe.ai/_astro/hero.BIwuNsp3.webp	200	hero (og:image + Article.image)	2026-08-08-openais-reported-screenless-device-has-one-job-earn-room-level-trust
https://kenashe.ai/_astro/inline-1.DUmwWSfN.png	https://kenashe.ai/_astro/inline-1.D65AEF45.webp	404	inline (in-page only)	2026-08-08-openais-reported-screenless-device-has-one-job-earn-room-level-trust
https://kenashe.ai/_astro/hero.BqngNBaF.png	https://kenashe.ai/_astro/hero.DRnj24Ui.webp	200	hero (og:image + Article.image)	2026-08-08-oracles-openjdk-ai-code-ban-is-really-about-provenance
https://kenashe.ai/_astro/inline-1.DE4nWrWx.png	https://kenashe.ai/_astro/inline-1.CohdxJoY.webp	404	inline (in-page only)	2026-08-08-oracles-openjdk-ai-code-ban-is-really-about-provenance
https://kenashe.ai/_astro/hero.DGeLzM-f.png	https://kenashe.ai/_astro/hero.DD_uarOg.webp	200	hero (og:image + Article.image)	2026-08-08-the-does-genesis-initiative-a-federal-bet-on-open-models
https://kenashe.ai/_astro/inline-1.xfccFUYp.png	https://kenashe.ai/_astro/inline-1.D4_wGdJJ.webp	404	inline (in-page only)	2026-08-08-the-does-genesis-initiative-a-federal-bet-on-open-models
https://kenashe.ai/_astro/inline-2.BYmRt09D.png	https://kenashe.ai/_astro/inline-2.CjE_BXn4.webp	404	inline (in-page only)	2026-08-08-the-does-genesis-initiative-a-federal-bet-on-open-models
https://kenashe.ai/_astro/hero.DDLqKO6R.png	https://kenashe.ai/_astro/hero.DE63c48Z.webp	200	hero (og:image + Article.image)	2026-08-08-tutormoments-and-the-hard-part-of-ai-tutoring-knowing-when-not-to-answer
https://kenashe.ai/_astro/inline-1.DdAREvNg.png	https://kenashe.ai/_astro/inline-1.Cai6uVXv.webp	404	inline (in-page only)	2026-08-08-tutormoments-and-the-hard-part-of-ai-tutoring-knowing-when-not-to-answer
https://kenashe.ai/_astro/inline-2.q-nCf4UW.png	https://kenashe.ai/_astro/inline-2.DdaGGGs_.webp	404	inline (in-page only)	2026-08-08-tutormoments-and-the-hard-part-of-ai-tutoring-knowing-when-not-to-answer
https://kenashe.ai/_astro/inline-3.BEvYdChl.png	https://kenashe.ai/_astro/inline-3.CQjmcOGQ.webp	404	inline (in-page only)	2026-08-08-tutormoments-and-the-hard-part-of-ai-tutoring-knowing-when-not-to-answer
https://kenashe.ai/_astro/hero.BhO1sYXf.png	https://kenashe.ai/_astro/hero.Cd_Kmvro.webp	200	hero (og:image + Article.image)	2026-08-08-when-workers-stop-believing-the-career-ladder-is-real
https://kenashe.ai/_astro/inline-1.QrI7kPw1.png	https://kenashe.ai/_astro/inline-1.GAX8u9lD.webp	404	inline (in-page only)	2026-08-08-when-workers-stop-believing-the-career-ladder-is-real
https://kenashe.ai/_astro/hero.BVB2I0QN.png	https://kenashe.ai/_astro/hero.Cykqka0N.webp	200	hero (og:image + Article.image)	2026-08-09-a-rumored-96gb-rtx-5090-is-a-planning-signal-not-a-purchase-plan
https://kenashe.ai/_astro/inline-1.D-4p3OFE.png	https://kenashe.ai/_astro/inline-1.DZ9bbGr7.webp	404	inline (in-page only)	2026-08-09-a-rumored-96gb-rtx-5090-is-a-planning-signal-not-a-purchase-plan
https://kenashe.ai/_astro/hero.InIlo7-F.png	https://kenashe.ai/_astro/hero.DAZ8c5jy.webp	200	hero (og:image + Article.image)	2026-08-09-ai-replies-are-built-one-token-at-a-time
https://kenashe.ai/_astro/inline-1.yGQEW3OU.png	https://kenashe.ai/_astro/inline-1.c4aD42ni.webp	404	inline (in-page only)	2026-08-09-ai-replies-are-built-one-token-at-a-time
https://kenashe.ai/_astro/hero.DRX_Nw2q.png	https://kenashe.ai/_astro/hero.CSZn9T1s.webp	200	hero (og:image + Article.image)	2026-08-09-ai-scrapers-are-becoming-an-ops-problem-for-open-source
https://kenashe.ai/_astro/inline-1.BfzM7Nba.png	https://kenashe.ai/_astro/inline-1.NMNJOifS.webp	404	inline (in-page only)	2026-08-09-ai-scrapers-are-becoming-an-ops-problem-for-open-source
https://kenashe.ai/_astro/hero.BM_cRJZP.png	https://kenashe.ai/_astro/hero.DUJGyirD.webp	200	hero (og:image + Article.image)	2026-08-09-ai-security-review-is-hitting-bitcoin-repos-not-just-toy-code
https://kenashe.ai/_astro/inline-1.CKJXK2i0.png	https://kenashe.ai/_astro/inline-1.DSQiwvlR.webp	404	inline (in-page only)	2026-08-09-ai-security-review-is-hitting-bitcoin-repos-not-just-toy-code
https://kenashe.ai/_astro/hero.DaECgg0X.png	https://kenashe.ai/_astro/hero.D5ezbra2.webp	200	hero (og:image + Article.image)	2026-08-09-claudes-bluetooth-hint-is-the-right-kind-of-ai-assistance
https://kenashe.ai/_astro/inline-1.D1IoX161.png	https://kenashe.ai/_astro/inline-1.lOY88PKx.webp	404	inline (in-page only)	2026-08-09-claudes-bluetooth-hint-is-the-right-kind-of-ai-assistance
https://kenashe.ai/_astro/hero.SGXbMoV-.png	https://kenashe.ai/_astro/hero.pm6_Cdlt.webp	200	hero (og:image + Article.image)	2026-08-09-fastmails-eu-data-region-is-a-signal-for-where-ai-data-has-to-live
https://kenashe.ai/_astro/inline-1.BJ69Yq3U.png	https://kenashe.ai/_astro/inline-1.D_xp0cuC.webp	404	inline (in-page only)	2026-08-09-fastmails-eu-data-region-is-a-signal-for-where-ai-data-has-to-live
https://kenashe.ai/_astro/inline-2.BvET-JcN.png	https://kenashe.ai/_astro/inline-2.L2Ho8qQ9.webp	404	inline (in-page only)	2026-08-09-fastmails-eu-data-region-is-a-signal-for-where-ai-data-has-to-live
https://kenashe.ai/_astro/hero.DHrhE8IH.png	https://kenashe.ai/_astro/hero.BYcXmHcE.webp	200	hero (og:image + Article.image)	2026-08-09-the-2011-link-that-died-on-schedule-and-what-it-says-about-agent-memory
